뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100101.20151003142634003,20151003,스포츠서울,김도훈,"[SS포토] 넥센 양훈, 마지막 홈 경기를 승리로 장식할까?",스포츠>야구>한국프로야구,,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","넥센,양훈,마지막,경기,마지막,승리,장식,넥센,히어로즈,선발,양훈,구장,목동,진행,삼성,라이온즈,경기,역투,2015.10","양훈,목동,넥센,삼성,라이온즈,히어로즈,경기,마지막,역투,진행,장식,승리,선발,구장",[스포츠서울 김도훈기자] 넥센 히어로즈 선발 양훈이 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 역투하고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003152704002,20151003,스포츠서울,김도훈,"[SS포토] 넥센 배트걸 권안나, 따사로운 가을볕을 맞으며...?",스포츠>야구>한국프로야구, 경제>경제일반,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","권안나,넥센,배트걸,가을볕,넥센,히어로즈,배트걸,권안나,구장,목동,진행,삼성,라이온즈,경기,가을볕,배트,2015.10","넥센,배트걸,목동,가을볕,권안나,삼성,라이온즈,히어로즈,가을,배트,진행,경기,구장",[스포츠서울 김도훈기자] 넥센 히어로즈 배트걸 권안나가 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 따사로운 가을볕을 맞으며 배트를 옮기고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003150653001,20151003,스포츠서울,김도훈,"[SS포토] 넥센 배트걸 권안나, 주말 낮 경기의 역동적인 실루엣!",스포츠>야구>한국프로야구, 경제>경제일반,,,,,,"목동 구장,경기","삼성 라이온즈,경기,히어로즈","권안나,넥센,배트걸,주말,경기,역동적,실루엣,넥센,히어로즈,배트걸,권안나,구장,목동,진행,삼성,라이온즈,경기,배트,운반,2015.10","배트걸,넥센,목동,권안나,삼성,라이온즈,히어로즈,경기,운반,주말,역동,배트,역동적,진행,실루엣,구장",[스포츠서울 김도훈기자] 넥센 히어로즈 배트걸 권안나가 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 배트를 운반하고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003150653005,20151003,스포츠서울,김도훈,"[SS포토] 넥센 양훈, 포스트 시즌 키포인트 조짐?",스포츠>야구>한국프로야구,,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","넥센,양훈,포스트,시즌,키포인트,조짐,넥센,히어로즈,선발,양훈,구장,목동,진행,삼성,라이온즈,경기,역투,양훈,박석민,이날,적시타,허용,1실점,5회,실점,호투,2015.10","양훈,목동,넥센,5회,1실점,라이온즈,삼성,적시타,키포인트,박석민,히어로즈,이날,조짐,포스트,호투,실점,허용,경기,진행,시즌,역투,구장,선발","[스포츠서울 김도훈기자] 넥센 히어로즈 선발 양훈이 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 역투하고 있다.양훈은 이날 1회 박석민에게 적시타를 허용해 1실점했지만, 이후 5회까지 실점을 늘리지 않으며 호투했다. 2015.10.03. dica@sportsseoul.com",,
10100101.20151003172804003,20151003,스포츠서울,김도훈,"[SS포토] 넥센 박병호, 우승은 하고 미국가고 싶은데...",스포츠>야구>한국프로야구,,,,,,박병호,"목동 구장,경기","삼성 라이온즈,미국,히어로즈","넥센,박병호,우승,미국,박병호,히어,선수들,구장,목동,진행,삼성,라이온즈,경기,시즌,마지막,경기,마무리,가을,야구,선전,다짐,플래카드,홈팬들,인사,2015.10","박병호,목동,홈팬들,플래카드,선수들,삼성,히어,미국,라이온즈,넥센,경기,마지막,인사,다짐,선전,야구,가을,선수,진행,우승,마무리,구장,시즌",[스포츠서울 김도훈기자] 박병호 등 넥센 히어로즈 선수들이 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 0-1로 패한 뒤 시즌 마지막 홈 경기를 마무리하기 위해 가을 야구의 선전을 다짐하는 내용의 플래카드를 펼치며 홈팬들에게 인사를 하고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003154715005,20151003,스포츠서울,배우근,넥센의 향기를 맡다! '2015히어로즈' 향수 출시,경제>산업_기업, 문화>전시_공연, 경제>서비스_쇼핑,,,,,,"위팬,출시넥센히어로즈,넥센히어로즈","넥센,향기,2015히어로즈,향수,출시,넥센히어로즈,향수,히어로즈,출시넥센히어로즈,4일,위팬,구단,공식,온라인,쇼핑몰,www.wefan.co.kr,향수,히어로즈,한정,판매,기억,향기,데메테르,향수,브랜드,콜라보레이션,제작,향수,히어로즈,넥센히어로즈,열정적,남성적,느낌,계열,우디,머스크,중독성,향기,제작,향수,히어로즈,30ml,향수,100ml,디퓨저,구분,29,000,,한정판매,10월,종료,마지막,홈경기,행사,그라운드,개방,행사,선착순,향수,15ml,무료,증정,예정,유명,작가,티셔츠,아트,콜라보레이션,제작,넥센히어로즈,향수,히어로즈,제작,콜라보레이션,프로젝트,예정","히어로즈,넥센히어로즈,콜라보레이션,우디,쇼핑몰,홈경기,선착순,디퓨저,000명,온라인,한정판매,중독성,위팬,100ml,15ml,데메테르,출시넥센히어로즈,2015히어로즈,30ml,넥센,향수,향기,제작,예정,머스크,구단,그라운드,마지막,판매,아트,한정,브랜드,출시","넥센히어로즈, ‘2015 히어로즈 향수’ 출시넥센히어로즈는 오는 4일(일)부터 구단 공식 온라인 쇼핑몰 ‘위팬(www.wefan.co.kr)’을 통해 ‘2015 히어로즈 향수’를 한정 판매한다.기억을 담은 향기를 만드는 향수 브랜드 ‘데메테르’와 콜라보레이션을 이뤄 제작한 ‘2015 히어로즈 향수’는 넥센히어로즈의 열정적이고 남성적인 느낌을 담은 우디 ..",,
10100101.20151003154715001,20151003,스포츠서울,김도훈,"[SS포토] 넥센 염경엽 감독, 양훈 괜찮을까?",스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,"손혁,염경엽,양훈","목동 구장,경기","삼성 라이온즈,히어로즈","감독,넥센,염경엽,양훈,넥센,히어로즈,염경엽,감독,구장,목동,진행,삼성,라이온즈,경기,양훈,선발,위기,코치,손혁,투수,투구,의견,양훈,1실점,이날,이닝,호투,6회,만루,위기,자초,아쉬움,2015.10","양훈,6회,염경엽,넥센,목동,손혁,삼성,라이온즈,1실점,히어로즈,이날,위기,투수,투구,감독,선발,아쉬움,진행,구장,경기,이닝,코치,호투,만루,의견","[스포츠서울 김도훈기자] 넥센 히어로즈 염경엽 감독이 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 6회 선발 양훈이 위기에 몰리자 손혁 투수 코치와 투구 내용에 대해 의견을 나누고 있다.양훈은 이날 5.2이닝 1실점으로 호투했지만, 6회 흔들리며 만루 위기를 자초하는 아쉬움을 남겼다. 2015.10.03. dica@sportsseoul.com",,
10100101.20151003170753005,20151003,스포츠서울,김도훈,"[SS포토] 삼성 라이온즈, 넥센전 1-0 승리로 정규 시즌 우승 초읽기!",스포츠>야구>한국프로야구,,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","삼성,라이온즈,넥센전,승리,우승,정규,시즌,선수들,삼성,라이온즈,선수,구장,목동,진행,넥센,히어로즈,경기,승리,마운드,승리,하이파이브,2015.10","라이온즈,삼성,목동,파이브,넥센,히어로즈,넥센전,선수들,승리,시즌,정규,하이,진행,하이파이브,경기,우승,구장,선수,마운드",[스포츠서울 김도훈기자] 삼성 라이온즈 선수들이 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 1-0으로 승리한 뒤 마운드에 모여 승리의 하이파이브를 나누고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003150653004,20151003,스포츠서울,김도훈,"[SS포토] 삼성 최형우, 정규 리그 우승은 내 손으로!",스포츠>야구>한국프로야구,,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","삼성,최형우,우승,정규,리그,최형우,삼성,라이온즈,구장,목동,진행,넥센,히어로즈,경기,타석,준비,배트,응시,2015.10","목동,라이온즈,최형우,삼성,히어로즈,넥센,리그,정규,응시,배트,준비,타석,경기,진행,구장,우승",[스포츠서울 김도훈기자] 삼성 라이온즈 최형우가 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 타석을 준비하며 배트를 응시하고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003170753003,20151003,스포츠서울,김도훈,"[SS포토] 삼성 라이온즈, 넥센전 1-0 신승! NC는?",스포츠>야구>한국프로야구,,,,,,임창용,"목동 구장,경기","삼성 라이온즈,히어로즈","삼성,라이온즈,넥센전,신승,NC,삼성,라이온즈,마무리,임창용,구장,목동,진행,넥센,히어로즈,경기,승리,악수,경기,2015.10","삼성,라이온즈,목동,임창용,넥센,넥센전,히어로즈,nc,경기,신승,진행,승리,악수,마무리,구장",[스포츠서울 김도훈기자] 삼성 라이온즈 마무리 임창용이 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 1-0의 승리를 지킨 뒤 악수로 경기를 마치고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003170753004,20151003,스포츠서울,김도훈,"[SS포토] 삼성 라이온즈, 넥센전 1-0 신승! NC 결과만...",스포츠>야구>한국프로야구,,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","삼성,라이온즈,넥센전,신승,NC,결과,선수들,삼성,라이온즈,선수,구장,목동,진행,넥센,히어로즈,경기,승리,마운드,하이파이브,승리,자축,2015.10","라이온즈,목동,삼성,넥센,히어로즈,nc,파이브,넥센전,선수들,승리,결과,신승,하이,하이파이브,자축,진행,경기,마운드,구장,선수",[스포츠서울 김도훈기자] 삼성 라이온즈 선수들이 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 1-0으로 승리한 뒤 마운드에 모여 하이파이브로 승리를 자축하고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003154715007,20151003,스포츠서울,김도훈,"[SS포토] 삼성 류중일 감독, 타선이 문제야...타선이...",스포츠>야구>한국프로야구,,,,,,류중일,"목동 구장,경기,무산","삼성 라이온즈,히어로즈","감독,삼성,류중일,타선,타선이,삼성,라이온즈,류중일,감독,구장,목동,진행,넥센,히어로즈,경기,만루,찬스,무산,아쉬움,2015.10","삼성,류중일,목동,히어로즈,넥센,타선이,라이온즈,찬스,감독,아쉬움,무산,경기,진행,만루,구장,타선",[스포츠서울 김도훈기자] 삼성 라이온즈 류중일 감독이 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 1-0으로 앞선 6회 2사 만루 찬스가 무산되자 아쉬움을 삼키고 있다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003150653002,20151003,스포츠서울,김도훈,"[SS포토] 1군 복귀전 삼성 피가로, 한국 시리즈 위해 몸풀기?",스포츠>야구, 경제>경제일반,,,,,,"목동 구장,경기,한국","삼성 라이온즈,히어로즈","복귀전,삼성,피가로,한국,시리즈,삼성,라이온즈,선발,피가로,구장,목동,진행,넥센,히어로즈,경기,피가,어깨,누적,엔트리,제외,이날,복귀전,2015.10","피가로,복귀전,삼성,목동,히어로즈,넥센,피가,라이온즈,한국,어깨,엔트리,경기,진행,제외,구장,이날,시리즈,선발,누적",[스포츠서울 김도훈기자] 삼성 라이온즈 선발 피가로가 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 공을 뿌리고 있다.피가로는 지난 한달여 어깨 피로 누적으로 1군 엔트리에서 제외되었다가 이날 복귀전에 나섰다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003144646001,20151003,스포츠서울,김도훈,[SS포토] 휴식이 보약? 삼성 피가로 복귀전에서 위력투 쌩쌩~!,스포츠>야구>한국프로야구, 경제>경제일반,,,,,,"목동 구장,경기","삼성 라이온즈,히어로즈","휴식,보약,삼성,피가,복귀전,위력투,삼성,라이온즈,선발,피가로,구장,목동,진행,넥센,히어로즈,경기,역투,피가,어깨,피로,엔트리,제외,이날,복귀전,2015.10","삼성,복귀전,피가,목동,피가로,히어로즈,넥센,라이온즈,위력투,엔트리,경기,보약,진행,제외,피로,역투,이날,선발,어깨,구장,휴식",[스포츠서울 김도훈기자] 삼성 라이온즈 선발 피가로가 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 역투하고 있다.피가로는 어깨 피로로 지난 한달여 1군 엔트리에서 제외되었다가 이날 복귀전에 나섰다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003144646003,20151003,스포츠서울,김도훈,"[SS포토] 삼성 나바로, 돌아온 피가로 내가 지켜줄께!",스포츠>야구>한국프로야구,,,,,,,"목동 구장,경기,나바로","삼성 라이온즈,나바로,히어로즈","삼성,나바로,피가,2루,삼성,라이온즈,나바로,구장,목동,진행,넥센,히어로즈,경기,선발,역투,피가,수비,자세,피가,어깨,피로,엔트리,제외,이날,복귀전,2015.10","피가,삼성,나바로,목동,라이온즈,복귀전,히어로즈,넥센,2루,엔트리,이날,경기,선발,제외,진행,피로,역투,구장,어깨,자세,수비",[스포츠서울 김도훈기자] 삼성 라이온즈 2루수 나바로가 3일 목동 구장에서 진행된 넥센 히어로즈와의 경기에서 선발로 역투하는 피가로의 뒤에서 수비 자세를 취하고 있다.피가로는 어깨 피로로 지난 한달여 1군 엔트리에서 제외되었다가 이날 복귀전에 나섰다. 2015.10.03. dica@sportsseoul.com,,
10100101.20151003154715006,20151003,스포츠서울,김도훈,"넥센 양훈, 삼성전 5.2이닝 1실점! 그러나 2% 부족한...?",스포츠>야구>한국프로야구,,,,,,"손혁,배영섭,양훈,한현희","목동 구장,경기","삼성 라이온즈,히어로즈","넥센,양훈,1실점,삼성전,이닝,부족,넥센,히어로즈,선발,양훈,구장,목동,진행,삼성,라이온즈,경기,6회,볼넷,만루,위기,자초,코치,손혁,투수,마운드,교체,진행,양훈,박석민,이날,적시타,허용,1실점,5회,실점,호투,최형우,2루,허용,박석민,채태인,볼넷,출루,만루,자초,마운드,한현희,한현희,배영섭,후속,타자,뜬공,무실점,이닝,양훈,이닝,등판,기록,2015.10","양훈,1실점,6회,볼넷,박석민,삼성전,최형우,손혁,목동,한현희,넥센,라이온즈,뜬공,삼성,배영섭,히어로즈,5회,무실점,2루,채태인,적시타,이닝,만루,마운드,진행,허용,이날,타자,후속,투수","[스포츠서울 김도훈기자] 넥센 히어로즈 선발 양훈이 3일 목동 구장에서 진행된 삼성 라이온즈와의 경기에서 0-1로 뒤진 6회 연이은 볼넷으로 만루 위기를 자초하자 손혁 투수 코치가 마운드에 올라 교체를 진행하고 있다.양훈은 이날 1회 박석민에게 적시타를 허용해 1실점했지만, 이후 5회까지 실점을 늘리지 않으며 호투했다. 다만 6회 최형우에게 2루타를 허..",,
10100101.20151002193725006,20151002,스포츠서울,최재원,"[SS포토]넥센 신인선수, 우리도 언젠가는 히어로즈가 될거야",스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,"신인선,배장호,피어밴드","경기,목동,목동구장",히어로즈,"신인선수,히어로즈,목동,스포츠서울,최재원선임기자,넥센,신인선수들,목동구장,KBO,리그,롯데,넥센,경기전,관중,인사,리그,공동,넥센,피어밴드,롯데,리그,배장호,선발,투수,피어밴드,평균,자책점,4.68,배장호,5.18,평균,자책점,5.18,기록","넥센,롯데,배장호,목동구장,경기전,피어밴드,자책점,스포츠서울,목동,최재원선임기자,히어로즈,최재원선임,피어,신인선수들,신인선수,kbo,리그,신인,선수,밴드,공동,평균,관중,투수,선발,인사,기록","목동=스포츠서울 최재원선임기자]넥센의 신인선수들이 2일 목동구장에서 열린 2015KBO리그 롯데와의 넥센의 경기전 관중들에게 인사하고 있다.리그 공동 3위 넥센은 피어밴드를, 리그 8위 롯데는 배장호를 선발 투수로 내세웠다.피어밴드는 12승 11패 평균자책점 4.68을, 배장호는 승 없이 1패 평균자책점 5.18을 기록 중이다.2015.10.2shine..",,
