뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100101.20170709201039001,20170709,스포츠서울,최승섭,[SS포토] 윤영삼 '실점은 없다',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,윤영삼,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","윤영삼,실점,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,윤영삼,넥센,투수,역투,2017.,대구","넥센,삼성,대구삼성라이온즈파크,윤영삼,라이온즈,히어로즈,대구,kbo,역투,투수,리그,경기,실점","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
넥센 투수 윤영삼이 6회 역투하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709200731001,20170709,스포츠서울,최승섭,[SS포토] 김하성 '화 난다',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","김하성,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,넥센,김하성,6회,파울,플라이,아웃,허탈,2017.,대구","넥센,김하성,대구삼성라이온즈파크,삼성,라이온즈,3루,6회,히어로즈,대구,kbo,아웃,리그,경기,허탈,플라이,파울","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
넥센 김하성이 6회초 2사 1,3루 파울플라이 아웃이 된 후 허탈해하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709200520001,20170709,스포츠서울,최승섭,[SS포토] 이택근 '이걸 안치다니',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","이택근,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,넥센,서건창,6회,스트라이크,2017.,대구","넥센,삼성,대구삼성라이온즈파크,라이온즈,6회,2루,서건창,히어로즈,대구,이택근,kbo,스트라이크,리그,경기","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
넥센 서건창이 6회초 1사 1,2루 스트라이크를 흘러 보낸 후 아쉬워하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709200210001,20170709,스포츠서울,최승섭,[SS포토] 안타 서건창 '득점 기회 만들었어',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","안타,서건창,득점,기회,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,넥센,서건창,6회,1사,우중간,안타,2017.,대구","서건창,넥센,대구삼성라이온즈파크,삼성,라이온즈,1사,6회,우중간,히어로즈,대구,kbo,안타,기회,리그,경기,득점","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
넥센 서건창이 6회초 1사1루 우중간 안타를 치고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709195133001,20170709,스포츠서울,최승섭,[SS포토] 타점 조동찬 '휴! 이제 좀 살아나나',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","타점,조동찬,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,조동찬,5회,안타,좌중간,안도,한숨,2017.,대구","조동찬,삼성,좌중간,대구삼성라이온즈파크,라이온즈,히어로즈,넥센,5회,2루,대구,kbo,한숨,경기,리그,안도,안타,타점","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 조동찬이 5회말 2사 1,2루 좌중간 1타점 안타를 친 후 안도의 한숨을 쉬고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709194826001,20170709,스포츠서울,최승섭,[SS포토] 적시타 이승엽 '배트도 활활',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,"김호,이승엽","대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","배트,적시타,이승엽,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,이승엽,5회,안타,중전,김호,코치,하이파이브,2017.,대구","이승엽,삼성,대구삼성라이온즈파크,라이온즈,파이브,히어로즈,김호,넥센,5회,적시타,2루,대구,kbo,중전,하이,하이파이브,코치,경기,리그,안타,배트","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 이승엽이 5회말 2사 1,2루 중전 1타점 안타를 친 후 김호 코치와 하이파이브를 하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709194719001,20170709,스포츠서울,최승섭,[SS포토] 러프 '배트에 불 붙었네',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,김호,"대구삼성라이온즈파크,대구,러프","삼성 라이온즈,경기,히어로즈","러프,배트,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,러프,5회,2사,좌중간,안타,김호,코치,하이파이브,2017.,대구","삼성,대구삼성라이온즈파크,라이온즈,파이브,김호,좌중간,2사,히어로즈,5회,넥센,대구,kbo,러프,하이,하이파이브,코치,안타,경기,리그,배트","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 러프가 5회말 2사1루 좌중간 안타를 친 후 김호 코치와 하이파이브를 하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709192356001,20170709,스포츠서울,최승섭,[SS포토] 조동찬 '수비에 막혔어',스포츠>야구>한국프로야구,,,,,,조동찬,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","조동찬,수비,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,조동찬,4회,아웃,유격수,라인드라이브,2017.,대구","삼성,라인드라이브,유격수,조동찬,대구삼성라이온즈파크,라이온즈,히어로즈,넥센,4회,대구,kbo,경기,리그,아웃,수비","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 조동찬이 4회말 유격수 라인드라이브 아웃이 된 후 아쉬워하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709190912001,20170709,스포츠서울,최승섭,[SS포토] 투런포 러프 '다시 앞서간다',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,김재걸,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","투런포,러프,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,러프,3회,2사,좌중월,홈런,김재걸,코치,하이파이브,2017.,대구","삼성,대구삼성라이온즈파크,라이온즈,파이브,김재걸,좌중월,2사,히어로즈,넥센,3회,대구,투런포,kbo,러프,하이,하이파이브,코치,홈런,경기,리그","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 러프가 3회말 2사1루 좌중월 홈런을 날린 후 김재걸 코치와 하이파이브를 하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709190759002,20170709,스포츠서울,최승섭,[SS포토] 러프 '더위 날리는 투런포',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","러프,더위,투런포,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,러프,3회,2사,좌중월,홈런,구자욱,하이파이브,2017.,대구","삼성,대구삼성라이온즈파크,라이온즈,파이브,구자욱,좌중월,2사,히어로즈,3회,넥센,투런포,대구,kbo,러프,하이,하이파이브,홈런,경기,리그,더위","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 러프가 3회말 2사1루 좌중월 홈런을 날린 후 구자욱과 하이파이브를 하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709185411002,20170709,스포츠서울,최승섭,[SS포토] 이승엽 '아! 시원하다',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","이승엽,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,이승엽,얼음,2017.,대구","삼성,대구삼성라이온즈파크,이승엽,라이온즈,히어로즈,넥센,대구,kbo,경기,리그,얼음","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 이승엽이 얼음으로 열을 식히고 있다. 
2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709183454001,20170709,스포츠서울,최승섭,[SS포토] 이원석 '선취점 뽑는 적시타',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,"이원석,김호","대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","이원석,선취점,적시타,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,이원석,2회,1사,안타,중전,김호,코치,하이파이브,2017.,대구","삼성,이원석,대구삼성라이온즈파크,라이온즈,파이브,히어로즈,김호,2회,1사,넥센,선취점,적시타,대구,kbo,중전,하이,하이파이브,코치,경기,리그,안타","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 이원석이 2회말 1사3루 중전 1타점 안타를 친 후 김호 코치와 하이파이브를 하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709183033001,20170709,스포츠서울,최승섭,"[SS포토] 이승엽 '브리검, 볼 빠르네'",스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","이승엽,브리검,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,이승엽,2회,헛스윙,2017.,대구","삼성,이승엽,대구삼성라이온즈파크,라이온즈,헛스윙,히어로즈,2회,넥센,대구,kbo,경기,리그,브리검","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 이승엽이 2회말 헛스윙을 하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709182928001,20170709,스포츠서울,최승섭,"[SS포토] 이승엽, 첫 타석부터 시원한 2루타",스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","이승엽,타석,2루타,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,삼성,이승엽,2회,좌중간,보호장비,2017.,대구","삼성,좌중간,이승엽,대구삼성라이온즈파크,라이온즈,보호장비,히어로즈,넥센,2회,2루타,대구,kbo,장비,보호,경기,리그,타석","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 이승엽이 2회말 좌중간 2루타를 친 후 보호장비를 벗고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709182415001,20170709,스포츠서울,최승섭,[SS포토] 김한수 감독 '스윕패는 안돼',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,김한수,"대구삼성라이온즈파크,경기,대구","삼성 라이온즈,경기,히어로즈","스윕패,김한수,감독,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,감독,삼성,김한수,왼쪽,코치들,경기,2017.,대구","삼성,김한수,대구삼성라이온즈파크,라이온즈,코치들,히어로즈,넥센,스윕패,대구,kbo,경기,감독,코치,리그,왼쪽","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 김한수 감독(왼쪽)이 코치들과 경기를 지켜보고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709181229001,20170709,스포츠서울,최승섭,[SS포토] 브리검 '삼성전 스윕을 위하여',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","스윕,브리검,삼성전,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,브리검,넥센,선발,투수,역투,2017.,대구","넥센,삼성,대구삼성라이온즈파크,삼성전,라이온즈,히어로즈,스윕,대구,kbo,브리검,역투,리그,투수,경기,선발","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
넥센 선발투수 브리검이 역투하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709181124001,20170709,스포츠서울,최승섭,[SS포토] 브리검 '팀 8연승은 내 손으로',스포츠>야구>한국프로야구,,,,,,,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","브리검,8연승,브리검,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,브리검,넥센,선발,투수,역투,2017.,대구","넥센,삼성,대구삼성라이온즈파크,라이온즈,히어로즈,8연승,대구,kbo,브리검,역투,리그,투수,경기,선발","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
넥센 선발투수 브리검이 역투하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709180916002,20170709,스포츠서울,최승섭,[SS포토] 5승 도전하는 백정현,스포츠>야구>한국프로야구,,,,,,백정현,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","도전,백정현,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,백정현,삼성,선발,투수,역투,2017.,대구","삼성,백정현,대구삼성라이온즈파크,라이온즈,히어로즈,넥센,대구,kbo,도전,역투,경기,투수,리그,선발","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 선발투수 백정현이 역투하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170709180814001,20170709,스포츠서울,최승섭,[SS포토] 백정현 '스윕은 내가 막는다',스포츠>야구>한국프로야구,,,,,,백정현,"대구삼성라이온즈파크,대구","삼성 라이온즈,경기,히어로즈","백정현,스윕,KBO,리그,삼성,라이온즈,넥센,히어로즈,경기,대구삼성라이온즈파크,백정현,삼성,선발,투수,역투,2017.,대구","삼성,대구삼성라이온즈파크,백정현,라이온즈,히어로즈,넥센,스윕,대구,kbo,역투,경기,투수,리그,선발","2017 KBO리그 삼성 라이온즈와 넥센 히어로즈의 경기가 9일 대구삼성라이온즈파크에서 열렸다.
삼성 선발투수 백정현이 역투하고 있다. 

2017. 7. 9
대구 | 최승섭기자 thunder@sportsseoul.com",,
10100101.20170706214833002,20170706,스포츠서울,김도훈,"[SS포토] 넥센 히어로즈, 한화전 13-6으로 제압하며 3연전 싹쓸이~!",스포츠>스포츠일반,,,,,,김하성,"고척스카이돔,경기","한화 이글스,히어로즈","넥센,히어로즈,한화전,제압,싹쓸,김하성,히어,선수들,고척스카이돔,진행,한화,이글스,경기,승리,홈팬들,인사,경기","싹쓸,고척스카이돔,히어로즈,한화전,선수들,히어,한화,홈팬들,김하성,이글스,넥센,경기,제압,선수,진행,인사,승리",김하성 등 넥센 히어로즈 선수들이 6일 고척스카이돔에서 진행된 한화 이글스와의 경기에서 13-6으로 승리한 뒤 홈팬들에게 인사하며 경기를 마치고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706214833001,20170706,스포츠서울,김도훈,"[SS포토] 넥센 히어로즈의 신바람, 한화 3연전 싹쓸이~!",스포츠>스포츠일반,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","넥센,히어로즈,신바람,싹쓸,한화,선수들,넥센,히어로즈,선수,고척스카이돔,진행,한화,이글스,경기,승리,홈팬들,인사,퇴장","한화,히어로즈,고척스카이돔,넥센,홈팬들,이글스,싹쓸,선수들,신바람,퇴장,인사,승리,경기,선수,진행",넥센 히어로즈 선수들이 6일 고척스카이돔에서 진행된 한화 이글스와의 경기에서 13-6으로 승리한 뒤 홈팬들에게 인사하며 퇴장하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706214522001,20170706,스포츠서울,김도훈,"[SS포토] 한화 김태균의 무안타, 넥센전 6-13 완패...",스포츠>스포츠일반,,,,,,,"고척스카이돔,경기,무안","한화 이글스,히어로즈","한화,김태균,무안타,넥센전,완패,김태균,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,타석,마지막,삼진,덕아웃","고척스카이돔,한화,김태균,이글스,덕아웃,히어로즈,넥센,넥센전,삼진,무안타,마지막,경기,진행,완패,타석",한화 이글스 김태균이 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 6-13으로 뒤진 9회 마지막 타석을 삼진으로 물러나며 덕아웃으로 향하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706212247002,20170706,스포츠서울,김도훈,"[SS포토] 한화 임익준, 경기를 포기하지 않는...집념의 타격!",스포츠>야구>한국프로야구,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","한화,임익준,경기,포기,집념,타격,임익준,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,주자,2루","고척스카이돔,한화,이글스,임익준,2루,넥센,히어로즈,경기,주자,집념,진행,타격,포기",한화 이글스 임익준이 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 4-12로 뒤진 8회 1루 주자를 홈으로 불러들이는 2루타를 쳐내고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706211732001,20170706,스포츠서울,김도훈,"[SS포토] 한화 김경언, 한방...시원하게 날리고 싶은데...",스포츠>스포츠일반,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","한화,김경언,한방,김경언,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,8회,공격,표정","고척스카이돔,이글스,한화,김경언,8회,히어로즈,넥센,표정,공격,경기,진행,한방",한화 이글스 김경언이 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 4-12로 뒤진 8회 팀의 공격을 보면서 아쉬운 표정을 짓고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706211418001,20170706,스포츠서울,김도훈,"[SS포토] 넥센 이정후, 한화전 7회 4안타를 완성하는 불방망이!",스포츠>야구>한국프로야구,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","넥센,이정후,4안타,한화전,완성,불방망이,이정후,넥센,히어로즈,고척스카이돔,진행,한화,이글스,경기,안타,출루","한화전,고척스카이돔,넥센,히어로즈,이정후,한화,이글스,불방망이,4안타,안타,출루,진행,경기,완성",넥센 히어로즈 이정후가 6일 고척스카이돔에서 진행된 한화 이글스와의 경기에서 12-4로 앞선 7회 안타로 출루하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706211002001,20170706,스포츠서울,김도훈,"[SS포토] 넥센 윤영삼, 넉넉한 리드라서 문제는 없었는데...",스포츠>야구>한국프로야구,,,,,,"박동원,윤영삼","고척스카이돔,경기","한화 이글스,히어로즈","넥센,윤영삼,리드,윤영삼,넥센,히어로즈,고척스카이돔,진행,한화,이글스,경기,7회,투수,번째,등판,실점,이닝,박동원,포수,이야기,덕아웃","7회,고척스카이돔,히어로즈,넥센,윤영삼,덕아웃,박동원,이글스,한화,이야기,포수,이닝,실점,등판,경기,진행,투수,리드",넥센 히어로즈 윤영삼이 6일 고척스카이돔에서 진행된 한화 이글스와의 경기에서 12-4로 앞선 7회 두번째 투수로 등판해 실점 없이 이닝을 마친 뒤 박동원 포수와 이야기하며 덕아웃으로 향하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706210653001,20170706,스포츠서울,김도훈,"[SS포토] 한화 김태균, 야구...참...어렵네...?",스포츠>스포츠일반,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","한화,김태균,야구,김태균,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,삼진,덕아웃,한숨","삼진,고척스카이돔,이글스,한화,김태균,히어로즈,넥센,덕아웃,한숨,경기,진행,야구",한화 이글스 김태균이 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 4회 삼진으로 덕아웃에 돌아오며 한숨을 내쉬고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706210553001,20170706,스포츠서울,김도훈,"[SS포토] 한화 윤규진, 아...눈 뜨고는 볼 수 없어...?",스포츠>야구>한국프로야구,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","한화,윤규진,윤규진,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,그라운드,응시","이글스,고척스카이돔,히어로즈,넥센,한화,윤규진,응시,그라운드,경기,진행",한화 이글스 윤규진이 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 그라운드를 응시하던 중 눈을 비비고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706210444001,20170706,스포츠서울,김도훈,"[SS포토] 한화 로사리오, 홈런포 이성열의 등짝을 찰싹찰싹~!",스포츠>야구>한국프로야구,,,,,,,"로사리오,고척스카이돔,경기","한화 이글스,로사리오,히어로즈","한화,로사리오,홈런포,이성열,등짝,이성열,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,홈런,투런,베이스,로사리오,선행,주자,격려","이성열,로사리오,한화,고척스카이돔,투런,이글스,히어로즈,넥센,홈런포,주자,선행,격려,경기,진행,홈런,베이스,등짝",한화 이글스 이성열이 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 4회 투런 홈런을 쳐낸 뒤 홈 베이스를 밟자 선행 주자 로사리오가 등을 때리며 격려하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706210106001,20170706,스포츠서울,김도훈,"[SS포토] 한화 양성우, 리드오프 출격...어떻게든 출루한다!",스포츠>스포츠일반,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","한화,양성우,리드오프,출격,출루,양성우,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,출루","고척스카이돔,양성우,이글스,한화,히어로즈,넥센,리드오프,출루,경기,진행,출격",한화 이글스 양성우가 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 4-12로 뒤진 7회 2루타로 출루하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706203314001,20170706,스포츠서울,김도훈,"[SS포토] 넥센 이정후, 한화전 5회 만에 3안타 완성!",스포츠>스포츠일반,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","넥센,이정후,한화전,완성,이정후,넥센,히어로즈,고척스카이돔,진행,한화,이글스,경기,3루타","3루타,고척스카이돔,히어로즈,한화전,넥센,이정후,한화,이글스,완성,진행,경기",넥센 히어로즈 이정후가 6일 고척스카이돔에서 진행된 한화 이글스와의 경기에서 10-3으로 앞선 5회 2타점 3루타를 쳐내고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706202036001,20170706,스포츠서울,김도훈,"[SS포토] 한화 이충호, 아...이러면 안되는데...",스포츠>야구>한국프로야구,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","한화,이충호,이충호,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,등판,야수,실책,병살,찬스,위기,무사,둔갑","이글스,고척스카이돔,2루,히어로즈,넥센,한화,이충호,무사,등판,둔갑,경기,실책,병살,야수,진행,찬스,위기","한화 이글스 이충호가 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 3-7로 뒤진 5회 등판해 야수 실책으로 병살 찬스가 무사 1,2루 위기로 둔갑되자 아쉬워하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com",,
10100101.20170706201825001,20170706,스포츠서울,김도훈,"[SS포토] 한화 이충호, 불붙은 넥센 타선을 잠재워라~!",스포츠>야구>한국프로야구,,,,,,이충호,"고척스카이돔,경기","한화 이글스,히어로즈","한화,이충호,넥센,타선,이충호,한화,이글스,고척스카이돔,진행,넥센,히어로즈,경기,5회,투수,번째,등판,역투","넥센,5회,고척스카이돔,이글스,한화,이충호,히어로즈,역투,등판,경기,투수,진행,타선",한화 이글스 이충호가 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 3-7로 뒤진 5회 두번째 투수로 등판해 역투하고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706201729001,20170706,스포츠서울,김도훈,"[SS포토] 한화 윤학길 코치, 로사리오가...너무해~!",스포츠>스포츠일반,,,,,,윤학길,"고척스카이돔,경기","로사리오,한화 이글스,히어로즈","코치,한화,윤학길,로사리오,한화,이글스,윤학길,코치,고척스카이돔,진행,넥센,히어로즈,경기,로사리오,자신,뱃살,장난,폭소","로사리오,한화,윤학길,고척스카이돔,뱃살,넥센,히어로즈,이글스,코치,폭소,장난,진행,자신,경기",한화 이글스 윤학길 코치가 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 로사리오가 자신의 뱃살을 만지며 장난을 걸어와 함께 폭소를 터뜨리며 웃고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706201514001,20170706,스포츠서울,김도훈,"[SS포토] 한화 윤학길 코치, 로사리오가...너무해~!",스포츠>스포츠일반,,,,,,윤학길,"고척스카이돔,경기","로사리오,한화 이글스,히어로즈","코치,한화,윤학길,로사리오,한화,이글스,윤학길,코치,고척스카이돔,진행,넥센,히어로즈,경기,로사리오,자신,뱃살,장난","로사리오,한화,윤학길,고척스카이돔,뱃살,넥센,히어로즈,이글스,코치,장난,진행,자신,경기",한화 이글스 윤학길 코치가 6일 고척스카이돔에서 진행된 넥센 히어로즈와의 경기에서 로사리오가 자신의 뱃살을 만지며 장난을 걸어와 웃고잇다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
10100101.20170706201208001,20170706,스포츠서울,김도훈,"[SS포토] 넥센 최원태, 한화전 5회 위기 넘기며...주먹 불끈!",스포츠>야구>한국프로야구,,,,,,,"고척스카이돔,경기","한화 이글스,히어로즈","넥센,최원태,한화전,위기,주먹,넥센,히어로즈,선발,최원태,고척스카이돔,진행,한화,이글스,경기,위기,실점,김태균,땅볼,처리,이닝,주먹","최원태,한화전,고척스카이돔,넥센,한화,땅볼,이글스,김태균,히어로즈,주먹,위기,실점,처리,진행,경기,이닝,선발",넥센 히어로즈 선발 최원태가 6일 고척스카이돔에서 진행된 한화 이글스와의 경기에서 7-3으로 앞선 5회 실점 위기에서 김태균을 땅볼로 처리하며 이닝을 마치자 주먹을 불끈 쥐고있다. 2017.07.06. 김도훈기자 dica@sportsseoul.com,,
