뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100301.20211026061011001,20211026,스포츠한국,허행운,'선두싸움' 삼성-KT 맞이할 '운명의 일주일' 핵심은 NC전,스포츠>야구, 스포츠>농구_배구, 스포츠>올림픽_아시안게임,,,,,"3경기,0.5경기,경기,한국,5경기,6경기,경기도","한화 이글스,삼성 라이온즈,경기,KT,신한은행,삼성-KT,삼성,히어로즈,SOL,NC,NC 다이노스,SSG 랜더스,위즈,5경기","선두싸움,삼성,KT,운명,일주일,핵심,NC전,치열,다툼,삼성,라이온즈,KT,위즈,마지막,일주일,사활,리그,신한은행,SOL,KBO,막바지,팀별,3경기,정도,상태,특별,변수,정규시즌,마무리,우승팀,윤곽,선두,KT,삼성,추격,삼성,121일,자리,탈환,왕조,부활,의지,KT,창단,타이틀,정규,시즌,우승,절호,기회,승차,0.5경기,마지막,운명,일주일,전망,중요,잔여,경기,일정,시즌,맞대결,삼성,KT,상대,경쟁팀,패배,상황,선두,삼성,3경기,27일,히어로즈,29일,다이노스,NC,2연전,KT,삼성,5경기,27일,이틀간,NC,3경기,28일,더블헤더,진행,예정,29일,30일,키움,SSG,랜더스,상대,NC,경기,승차,적기,마지막,NC,상대,결과,우승,향방,결정,가능성,삼성,삼성,시즌,NC,상대,70%,압도적,우세,삼성,기록,승률,상대,수치,한화,승률,이글스,상대,동률,삼성,NC,만남,하루,휴식일,28일,NC,그날,더블헤더,삼성,상황,삼성,NC,상대,심리적,KT,NC,1패,승률,5할,상대,전망,KT,기세,10월,KT,11패,구단,승률,기록,삼성,NC,심리,부담감,더블헤더,차례,불펜,운용,전망,긍정적,삼성,결과,잔여,경기,KT,5경기,우승,차지,경기,경기,목숨,상황,선두,경쟁,핵심,NC,마지막,중요,티켓,가을,야구,마지막,자리,치열,순위,경쟁,선두권,경기,상황,걸음,치열,승부,10월,마지막,장식,스포츠한국","삼성,nc,kt,더블헤더,3경기,정규시즌,일주일,5경기,랜더스,11패,1패,이글스,부담감,이틀간,다이노스,스포츠한국,가능성",":

[스포츠한국 허행운 기자] 치열한 1위 다툼을 하고 있는 두 팀, 삼성 라이온즈와 KT 위즈가 마지막 일주일에 사활을 건다.



2021 신한은행 SOL KBO 리그가 막바지를 향해 달려가고 있다. 팀별로 적게는 3경기, 많게는 6경기 정도를 남겨두고 있는 상태다. 특별한 변수가 생기지 않는다면 정규시즌은 오는 30일 마무리된다.



하지만 아..",,
10100301.20211020223954001,20211020,스포츠한국,"노진주
기자","'나이스 점프 캐치!' 김혜성 ""다행히 정면으로 타구가 오더라고요""[잠실에서]",스포츠>야구, 스포츠>농구_배구, 스포츠>올림픽_아시안게임,,,,"홍원기,이용규,최원태,유강남,김혜성,켈리,히어로즈","잠실구장,2경기,서울,경기,한국","SOL,LG트윈스,키움,2021신한은행,LG,볼넷,히어로즈","캐치,나이스,점프,김혜성,정면,타구,잠실,오랜만,유격수,출전,키움,히어로즈,김혜성,활약,김혜성,잠실구장,서울,신한은행,SOL,KBO,리그,LG,트윈스,경기,3타점,맹활약,승리,살얼음판,싸움,김혜성,김혜성,호수비,키움,4회,상황,LG,유강남,최원태,키움,선발,투심,통타,유격수,방면,안타,타구,그라운드,김혜성,순식간,타구,1루,유강남,중간,허무,듯이,김혜성,미소,호수비,추가,실점,분위기,키움,5회,경기,김혜성,방망이,키움,이지영,볼넷,변상권,안타,찬스,무사,예진원,적시타,LG,추격,분위기,키움,역전,이용규,타자,뜬공,타석,후속,김혜성,타석,상대,폭투,주자들,베이스,이동,상황,순식간,김혜성,적시타,역전,작렬,키움,경기,김혜성,7회,희생,플라이,추가,키움,승리,경기,김혜성,점프,캐치,정면,타구,점프,타석,모습,김혜성,이날,타석,자세,타구,원래,신경,집중,결과,생각,켈리,그간,LG,선발,투수,김혜성,투수,노림수,LG,승리,연속,수확,키움,경쟁력,싸움,김혜성,분위기,LG,2경기,선수들,플레이,기세,희망,감독,히어로즈,홍원기,김혜성,공수,역할,4회,호수비,상대,흐름,칭찬,스포츠한국","김혜성,lg,호수비,유강남,히어로즈,유격수,2경기,적시타,4회,순식간,서울,3타점,그간,폭투,홍원기,3루,스포츠한국,신한은행,변상권,sol","[스포츠한국 잠실=노진주 기자] 오랜만에 유격수로 출전한 키움 히어로즈의 김혜성이 큰 활약을 했다.



김혜성은 20일 서울 잠실구장에서 열린 2021신한은행 SOL KBO리그 LG트윈스와의 경기에서 4타수 3안타 3타점으로 맹활약했다. 팀은 6-5로 승리를 거둬 '살얼음판' 5강 싸움을 이어갔다. 



공 수에서 모두 빛난 김혜성이다.



김혜성..",,
10100301.20211020221959001,20211020,스포츠한국,"노진주
기자","폴짝날고 방망이 터진 김혜성, 경기 결과 승리로 바꿨다[스한 이슈人]",스포츠>야구, 스포츠>농구_배구, 스포츠>축구,,,,"이용규,최원태,이슈메이커,유강남,김혜성","잠실구장,서울,경기,한국","SOL,LG트윈스,키움,2021신한은행,LG,볼넷","폴짝,방망,김혜성,승리,경기,결과,스한,이슈,김혜성,히어로즈,유격수,타구,정확,호수비,상대,분위기,키움,기세,경기,중심,김혜성,키움,잠실구장,서울,신한은행,SOL,KBO,리그,LG,트윈스,경기,승리,살얼음판,싸움,김혜성,승리,일등공신,타자,유격수,출전,3타점,기록,수비,공격,김혜성,호수비,키움,4회,상황,LG,유강남,최원태,키움,선발,투심,통타,유격수,방면,안타,타구,그라운드,김혜성,순식간,타구,1루,유강남,중간,허무,듯이,김혜성,미소,호수비,추가,실점,분위기,키움,5회,경기,김혜성,방망이,키움,이지영,볼넷,변상권,안타,찬스,무사,예진원,적시타,LG,추격,분위기,키움,역전,이용규,타자,뜬공,타석,후속,김혜성,타석,상대,폭투,주자들,베이스,이동,상황,순식간,김혜성,적시타,역전,작렬,키움,경기,출루,김혜성,이정후,타석,2루,타석,시즌,도루,기록,후속타,득점,김혜성,7회,희생,플라이,9회,마지막,타석,안타,활약,정점,키움,점수,7회,조상우,8회,김재웅,9회,김태훈,차례,9회,만루,위기,2점,동점,허용,키움,김혜성,활약,19일,승리,이틀,연속,우승,희망,LG,발목,이슈,사람,이슈메이커,주인공,인물,집중,조명,스포츠한국","김혜성,유격수,9회,호수비,lg,유강남,7회,적시타,2루,순식간,3타점,서울,폭투,히어로즈,3루,스포츠한국,2점,이슈메이커,신한은행,sol,변상권,8회","[스포츠한국 잠실=노진주 기자] 키움 히어로즈 유격수 김혜성이 폴짝 날아올라 날카롭게 오는 타구를 정확하게 잡아냈다. 호수비로 상대 분위기를 끊은 키움은 기세를 몰아 경기를 뒤집었다. 그 중심에도 김혜성이 있었다.



키움은 20일 서울 잠실구장에서 열린 2021신한은행 SOL KBO리그 LG트윈스와의 경기에서 6-5로 승리를 거둬 '살얼음판' 5강 ..",,
10100101.20211020155024001,20211020,스포츠서울,배우근,"LG, ROOKIES'DAY...신인선수 첫 인사",스포츠>농구_배구, 스포츠>축구, 스포츠>야구,,,,조원태,"서울,경기,잠실","LG트윈스,LG,히어로즈","LG,ROOKIES,신인선수,인사,서울,LG,트윈스,히어로즈,홈경기,ROOKIES,진행,ROOKIES,11명,LG,트윈스,신인,선수,잠실,야구장,만남,이날,경기,지명,선수,출신,조원태,시구자,종료,클리닝타임,11명,선수,그라운드,도열,본인,소개,각오,예정","서울,rookies,트윈스,조원태,히어로즈,야구장,홈경기,시구자,클리닝타임,잠실,신인선수,lg,선수,신인,종료,지명,출신,예정,각오,소개,이날,본인,만남,경기,도열,진행,그라운드,인사","[스포츠서울|배우근기자] 서울 LG트윈스는 10월 21일(목) 키움 히어로즈와의 홈경기에 ‘ROOKIES’ DAY’를 진행한다.

‘ROOKIES’ DAY’에 2022년 LG트윈스 신인 선수 11명은 잠실 야구장에서 팬과의 첫 만남을 갖는다.

이날은 경기에 앞서 1차 지명 선린고 출신 조원태 선수가 시구자로 나서며, 5회 종료 후 클리닝타임에는 11명..",,
10100301.20211020081002001,20211020,스포츠한국,"노진주
기자","""6경기 정말 중요하다"" 강조했지만 첫 단추 아쉽게 꿴 LG[잠실에서]",스포츠>야구, 스포츠>월드컵, 스포츠>올림픽_아시안게임,,,,"김웅빈,승수,류,류지현","3경기,잠실구장,1경기,서울,경기,12경기,9경기,한국,6경기","한화 이글스,삼성 라이온즈,경기,KT-삼성,KT,신한은행,롯데 자이언츠,삼성,KT위즈,히어로,SOL,두산,롯데,LG 트윈스,LG,6경기","6경기,중요,강조,단추,LG,잠실,류지현,LG,트윈스,감독,6경기,중요,강조,경기,승리,수확,KT,위즈,간격,LG,잠실구장,서울,신한은행,SOL,KBO,리그,히어로즈,경기,KT,라이온즈,삼성,LG,이날,승리,KT,2.5게임,삼성,1게임,간격,실패,키움,공동,5회,스리런포,LG,위기,대타,김웅빈,우측,담장,홈런,허용,1,3루,설상가상,이정후,땅볼,타구,이용규,순식간,간격,LG,반격,5회,유강남,솔로포,김현수,적시타,2점,추격,6회,문성주,적시타,만루,김민성,땅볼,1점,경기,이날,결과,류지현,감독,경기,경기,감독,당장,6경기,중요성,강조,이날,6경기,번째,LG,키움,3연전,19~21일,시작,2주,12경기,LG,키움,3연전,하루,휴식,베이스,두산,24일,두산,더블헤더,자이언츠,롯데,1경기,LG,26일,28일,한화,이글스,롯데,2연전,시즌,마무리,감독,휴식,기점,3경기,9경기,생각,키움,두산,묶음,생각,우승,가능,LG,결과,결정적,작용,생각,키움,1차,경기,경기,감독,6경기,중요,확률적,경쟁,선두,영향,결과,방향성,마지막,방향,결정,상대,경기,지표,선두,경쟁,결과,구단,경기,LG,중요,요소,KT,라이온즈,삼성,감독,승수,KT-삼성,경기,결과,방향,결정,생각,감독,중요성,강조,경기,경기,생각,분위기,기회,무기력,LG,경기,승리,수확,스포츠한국","6경기,lg,삼성,두산,롯데,땅볼,kt,5회,설상가상,적시타,2연전,류지현,3루,2루,서울,3연전","[스포츠한국 잠실=노진주 기자] 류지현 LG 트윈스 감독은 “앞으로 6경기가 중요하다”고 강조했다. 하지만 첫 경기에서 승리 수확은 없었다. 1위 KT위즈와 간격을 좁힐 수 있는 틈을 비집고 들어가지 못했다.



LG는 19일 서울 잠실구장에서 열린 2021 신한은행 SOL KBO리그 키움 히어로즈와의 경기에서 4-5로 패했다. 



1위 KT와 2..",,
08100401.20211020071003001,20211020,YTN,유다원,[오늘의핫키워드] '백신 패스' 수도권 야구장 첫날...석 달만에 관중 입장,문화>방송_연예, 문화>생활,,범죄>범죄일반>살인,,,"오,여자친구","설렌,잠실구장,사흘째,경기,수도권","YTN,정부,경기,LG 트윈스,대법원,히어로즈","백신,패스,첫날,수도,야구장,달만,관중,입장,출근길,사람들,관심,이슈,관심,키워드,수도,야구장,야구,설렌,발걸음,무관중,진행,입장,야구장,관중,허용,야구,백신,패스,정부,코로나19,방역,지침,조정안,수도권,관람,스포츠,경기,가능,키움,히어로즈,LG,트윈스,경기,잠실구장,오랜만,팬들,모습,좌석,30%,입장,허용,발열,체크,접종,백신,2주,사람,입장,야구장,실내,종목,관중,입장,시작,수도권,프로배구,농구,경기,20%,입장,가능,백신,접종,사람들,누리꾼,철저,준수,방역,수칙,스포츠,관람,다행,입장,수도,관중,소식,환영,제한,목소리,의혹,사생활,논란,배우,연일,검색어,번째,김선호,얼마,온라인,커뮤니티,배우,여자친구,주장,사람,배우,여자친구,결혼,약속,낙태,종용,일방적,이별,통보,실명,언급,당사자,김선호,추측,파장,소속사,논란,사흘째,입장,입장,사실관계,파악,광고계,영향,유통업계,공식,입장,김선호,광고,삭제,김선호,출연,예능,프로그램,영화계,진행,상황,대응,논란,분위기,타격,당근마켓,온라인,중고,거래,사이트,당근,마켓,130억,중고물품,판매,사람,화제,키워드,당근,마켓,재벌,당근마켓,자신,인근,지역,거주자,끼리,중고,물품,거래,사이트,온라인,중고,거래,보통,금액,중고물품,거래,특징,사이트,고가,중고품,판매자,등장,관심,판매자,1억,명품,시계,판매,블루,사파이어,천연에메랄드,고가,보석,액세서리,가방,판매,목록,판매자,중고물품,가격,130억,고액,물건,누리꾼,관심,물건들,사진,구경,재미,재벌,사모,재미,용돈,벌이,판매자,중고품,고액,세금,탈세,개인,중고,거래,세금,여직원,살해,진행자,인터넷,투자,방송,징역,확정,남성,여직원,살해,노출,방송,거부,BJ,활동,남성,오피스텔,해외,선물,투자,방송,진행,여직원,여직원,채용,주식,지식,주식,노출,의상,인터넷,방송,수익,A씨,거부,격분,출근,위협,1천만,잔혹,살해,범행,범행,목숨,실패,경찰,자수,대법원,징역,중형,선고,1심,징역,선고,자수,30년,감경,누리꾼,소식,사람,30년,감경,피해자,세상,분노,YTN","수도권,김선호,야구장,온라인,판매자,중고물품,여직원,당근마켓,130억,누리꾼,트윈스,사생활,출근길,팬들,코로나19,감경","오늘 아침 출근길, 사람들이 가장 관심 있는 이슈는 무엇일까요?

매일 아침 관심이 높은 키워드를 골라 전해드리는 오늘의 핫 키워드입니다.

어제(19) 수도권 야구장엔 야구 팬들의 설렌 발걸음이 이어졌습니다.

무관중으로 진행한 지 석 달 만에 야구장 관중 입장이 허용됐는데요.

오늘 첫 키워드 '야구 백신 패스'입니다.

정부가 코로나19 방역 지침..",https://www.ytn.co.kr/_ln/0103_202110200642385633,
10100301.20211019165000001,20211019,스포츠한국,"노진주
기자","LG, 한숨 돌렸다 ""병원 검진 받은 수아레즈, 이상 없다""[잠실에서]",스포츠>야구>한국프로야구, 스포츠>야구, 스포츠>야구>메이저리그,사고>스포츠사고,,,"앤드류,류지현","잠실구장,서울,경기,창원,한국","SOL,NC,LG 트윈스,신한은행,LG","LG,한숨,병원,검진,수아레즈,잠실,LG,트윈스,수아레즈,외국인,투수,앤드류,상태,류지현,감독,설명,감독,류지현,LG,잠실구장,서울,리그,신한은행,SOL,KBO,히어로즈,경기,수아레즈,상태,감독,수아레즈,18일,병원,진료,소견,캐치볼,훈련,소화,하루,이틀,수아레즈,등판,날짜,창원,NC,더블헤더,선발등판,수아레즈,왼쪽,근육,통증,호소,4회,교체,예상,강판,시선,걱정,수아레즈,일정,선발,등판,예정,스포츠한국","수아레즈,류지현,앤드류,더블헤더,창원,서울,lg,트윈스,4회,캐치볼,스포츠한국,히어로즈,신한은행,sol,선발등판,잠실구장,외국인,잠실,kbo,한국,nc,등판,감독,병원,선발,상태,스포츠,교체,호소,예상,훈련","[스포츠한국 잠실=노진주 기자] LG 트윈스의 외국인투수 앤드류 수아레즈(29) 몸 상태에 대해 류지현 감독이 설명했다.



류지현 LG 감독은 19일 서울 잠실구장에서 열리는 2021 신한은행 SOL KBO 리그 키움 히어로즈와의 경기를 앞두고 수아레즈의 몸 상태에 이상이 없다고 밝혔다.



류 감독은 ""수아레즈가 어제(18일) 병원 진료를 받았는..",,
08100401.20211019140802001,20211019,YTN,이지은,야구장 '백신패스' 적용...오늘부터 잠실구장 7천5백 명 입장,스포츠>농구_배구, 스포츠>축구>한국프로축구, 스포츠>올림픽_아시안게임,,,,,"비수도권,잠실구장,서울,경기,수도권","잠실구장,정부,경기,LG 트윈스,히어로즈","야구장,백신,패스,적용,잠실구장,입장,앵커,백신,접종,사람,프로야구,축구,스포츠,현장,무관중,진행,경기장,활기,전망,취재,연결,이지은,패스,야구장,백신,적용,백신,접종,사람,프로,야구,경기,관람,정부,거리,지역,실외,경기,규모,최대,수용,경기,30%,,실내,20%,입장,허용,지침,적용,프로야구,야구장,관중들,열기,6시,히어로즈,경기,LG,트윈스,서울,잠실구장,정원,30%,7천,프로야구,프로축구,거리,4단계,격상,무관중,경기,진행,수도,구단,중순,30%,입장,허용,만큼,현장,접종,백신,14일,관중들,경기장,입구,QR,코드,인증,접종,사실,접종,확인,입장,앵커,야구,축구,프로배구,실내,종목,프로,배구,프로농구,경기장,입장,허용,프로배구,농구,활기,구단,프로,배구,경기,관중,입장,허용,프로농구,경기장,프로,배구,수도,완료자,백신,접종,수용,규모,20%,입장,가능,비수도권,배구,경기,여부,백신,접종,K리그,주말,백신,패스,적용,수도,경기장,관중,입장,시작,정원,30%,기준,적용,예매,좌석,사전,음료,음식,방침,유지","경기장,프로배구,야구장,잠실구장,프로야구,무관중,4단계,이지은,트윈스,관중들,7천,프로농구","[앵커]
오늘부터 백신 접종을 마친 사람은 프로야구와 축구 등의 스포츠를 집이 아닌 현장에서 볼 수 있게 됩니다.

무관중으로 진행됐던 경기장에 모처럼 활기가 돌 전망입니다.

취재기자 연결합니다. 이지은 기자!

야구장 '백신 패스'가 오늘부터 적용된다고요?

[기자]
백신 접종을 마친 사람은 오늘부터 프로야구 경기를 직접 관람할 수 있습니다.

앞서..",https://www.ytn.co.kr/_ln/0107_202110191404457569,
08100401.20211008172003002,20211008,YTN,서봉국,"'포심 버린' 고영표, 생애 첫 월간 MVP",스포츠>야구, 스포츠>야구>메이저리그, 스포츠>야구>한국프로야구,,,,고영표,4경기,"YTN,kt,wiz","포심,고영표,생애,월간,MVP,wiz,프로,야구,kt,고영표,토종,에이스,개인,월간,우수,선수,MVP,한국야구위원회,KBO,고영표,월간,MVP,투표,총점,기록,9.44점,이정후,키움,히어로즈,수상자,선정,고영표,9월,등판,승리,승리,공동,이닝,허용,평균,자책점,0.27,기록,자리,야구계,도쿄올림픽,고영표,상반기,위력,포심,직구,체인지업,비중,위력,배가,YTN","고영표,kt,히어로즈,포심,wiz,체인지업,한국야구위원회,수상자,자책점,이정후,야구계,mvp,상반기,도쿄올림픽,ytn,kbo,월간,위력,야구,승리,공동,기록,투표,키움,자리,총점,에이스,토종,배가,등판","프로야구 kt wiz의 토종 에이스 고영표(30)가 개인 첫 월간 최우수선수상(MVP)을 받았습니다.

한국야구위원회(KBO)는 ""고영표가 9월 월간 MVP 투표에서 총점 66.53점을 기록해 9.44점에 그친 키움 히어로즈 이정후를 제치고 수상자로 선정됐다""고 밝혔습니다.

고영표는 9월 한 달간 4경기에 등판해 3승 무패를 거두며 승리 부문 공동 2..",https://www.ytn.co.kr/_ln/0107_202110081718457877,
10100101.20211008153217001,20211008,스포츠서울,이환범,"'음주운전' 전 키움 외야수 송우현, 벌금형 약식 기소",지역>부산, 사회>사건_사고, 지역>경기,,,,"송우,정재훈,송우현","강남구,키움,신사동","검찰,청구,히어로즈,서울중앙지검","음주운전,송우현,키움,외야수,기소,벌금,약식,음주,운전,사고,송우현,히어로즈,소속,벌금형,약식,기소,서울중앙지검,검사,직무,대리부,정재훈,부장검사,프로,야구,키움,히어로즈,소속,외야수,송우현,혐의,도로,교통,음주,운전,벌금형,약식기소,검찰,청구,벌금,액수,공개,약식기소,검찰,정식,재판,서면,심리,벌금,과태료,부과,청구,절차,송우현,강남구,신사동,상태,가로수,혐의,사고,송씨,사고,혈중알코올농도,면허,취소,수준,0.08,동승자,송우현,음주운전,경찰,조사,사실,구단,자진,신고,키움,히어로즈,사실,공표,KBO,웨이버,공시,요청,방출","송우현,벌금형,외야수,히어로즈,음주운전,서울중앙지검,약식기소,웨이버,강남구,신사동,정재훈,부장검사,대리부,서면,혈중알코올농도,송씨,과태료,동승자,kbo,벌금,키움,사고,혐의","[스포츠서울 | 이환범기자] 음주 운전을 하다 사고를 낸 전 키움 히어로즈 소속 송우현이 벌금형에 약식 기소됐다.

서울중앙지검 검사직무대리부(정재훈 부장검사)는 8일 프로야구 키움 히어로즈 소속 외야수였던 송우현(25)을 도로교통법상 음주운전 혐의로 벌금형에 약식기소했다. 검찰이 청구한 벌금 액수는 공개되지 않았다. 약식기소란 검찰이 정식 재판 대신 ..",,
10100301.20211004112003001,20211004,스포츠한국,이재호,"'가능성 아쉬움' 공존한 韓타자들, 김하성 최지만 박효준 [ML 21시즌 종료④]",스포츠>야구, 스포츠>농구_배구, 스포츠>축구,,,,"박효준,강정호,우투수","아시아,미국,피츠버그,뉴욕,45경기,한국,지난시,샌디에이고","마이너리그,162경기,경기,계산,탬파베이,피츠버그 파이어리츠,히어로즈,양키스,샌디에이고","가능성,아쉬움,공존,타자들,김하성,최지만,박효준,종료,ML,시즌,4일,한국시간,정규시즌,메이저,리그,정규,시즌,경기,종료,162경기,메이저리거들,레이스동안,한국,메이저리거,2021시즌,정리,돈값,김하성,수비,타율,0.202,그림자,김하성,시즌,샌디에이고,달러,보장,계약,포스팅,진출,이적료,개념,포스팅,비용,히어로즈,달러,지급,샌디에이고,3352만,최소,달러,연간,달러,수준,김하성,투자,샌디에이고,리빌딩,성공,투자,빅마켓,샌디에이고,입장,연간,달러,금액,김하성,예상,반대,시즌,아시아,내야수,수비,메이저,리그,레벨,수비,타격,강정호,반대,김하성,수비,최고,수준,내야수비,DRS,디벤시브,런세이브,유격수,3루수,종합,기록,1위,압도,이외,수비지표,내야수비,최고,내야,수비,활약,타격,298타석,기회,타율,2할,출루율,2할,장타율,3할,푼2리,8홈런,2할,멘도사,라인,타격,지표,메이저리그,성적,연간,달러,투자,선수,수비,기대이하,성적,김하성,26세,다음시즌,시즌,방어막,타격,반전,부진,성적,PS반전없,최지만,시즌,성적,시즌,성적,차이,2020시즌,타율,0.230,출루,0.331,장타율,0.410,2021시즌,타율,0.229,출루,0.348,장타율,0.411,우투수,상대,플래툰,좌타자,타격,중요,포지션,성적,정도,타격,실망,성적,연속,성적,최지만,기본,계산,시즌,최지만,연봉조정,245만,달러,성적,245만,달러,연봉,불가능,시즌,컨덴더,방출,예상,시즌,종료,예상,박차,결국,최지만,포스트,시즌,활약,시즌,포스트시즌,포함,타율,출루,푼2리,맹활약,시즌,부진,상쇄,시즌,탬파베이,100승,아메리칸,리그,최다승,포스트,시즌,호성적,시즌,시즌,포스트,시즌,맹활약,최지만,마이너,승격,시작,박효준,양키스,뉴욕,계약,미국무대,박효준,7년,감격,메이저,리그,승격,성공,마이너리그,폭격,맹활약,타율,0.491,0.290,출루,0.441,장타율,0.491,양키스,코로나19,확진자,다수,메이저,리그,무대,타석,기회,강등,직전,트레이드,마감,시한,피츠버그,파이어리츠,트레이드,피츠버그,박효준,준주,전급,선수,기회,양키스,7년,타석,기회,결국,시즌,종료,박효준,1할,양키스,포함,경기,타석,푼7리,타율,출루,푼9리,장타,푼9리,기록,홈런,3루타,2개,활용,내야수,가능성,150타석,성적,만족,메이저,리그,기회,선수,시즌,스프링,캠프,메이저,리그,로스터,경쟁,선수,위상,시즌,스포츠한국","김하성,메이저리그,최지만,출루율,박효준,장타율,2할,양키스,샌디에이고,맹활약,한국,포스트시즌,내야수,피츠버그,150타석,다음시즌,내야수비,푼9리,푼2리","[스포츠한국 이재호 기자] 4일(이하 한국시간)을 길었던 2021 메이저리그 정규시즌 모든 경기가 종료됐다. 162경기의 기나긴 레이스동안 한국 메이저리거들이 2021시즌을 어떻게 보냈는지 정리해본다.





▶돈값 못한 김하성, 수비로도 지우지 못한 타율 0.202의 그림자



김하성은 올시즌을 앞두고 샌디에이고와 4년 2800만달러의 보장 계약을..",,
10100101.20210926171144002,20210926,스포츠서울,강영조,롯데전 11-2 승리 키움 홍원기 감독[포토],스포츠>축구, 스포츠>야구, 스포츠>월드컵,,,,"홍원기,키움","경기,고척","롯데,롯데전,히어로즈","롯데전,승리,키움,홍원기,감독,포토,홍원기,감독,프로,야구,키움,히어로즈,롯데,자이언트,경기,승리,그라운드,마무리,2021.09,고척","홍원기,자이언트,롯데,히어로즈,고척,롯데전,키움,감독,승리,마무리,프로,경기,그라운드,야구,포토","키움 홍원기 감독이 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 11-2 승리 후 그라운드에 나와 마무리하고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,예외
10100101.20210926171144001,20210926,스포츠서울,강영조,롯데전 11-2 승리 자축하는 키움 선수들[포토],스포츠>야구, 스포츠>월드컵, 스포츠>축구,,,,,"경기,고척","롯데,롯데전,히어로즈","롯데전,승리,자축,키움,선수,포토,키움,선수,프로,야구,키움,히어로즈,롯데,자이언트,경기,승리,마운드,승리세리머니,2021.09,고척","승리세리머니,자이언트,롯데,히어로즈,고척,롯데전,키움,승리,선수,프로,경기,마운드,야구,자축,포토","키움 선수들이 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 11-2 승리 후 마운드에서 승리세리머니를 하고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,예외
10100101.20210926171143001,20210926,스포츠서울,강영조,롯데전 11-2 승리 자축하는 키움 선수들[포토],스포츠>야구, 스포츠>월드컵, 스포츠>축구,,,,,"경기,고척","롯데,롯데전,히어로즈","롯데전,승리,자축,키움,선수,포토,키움,선수,프로,야구,키움,히어로즈,롯데,자이언트,경기,승리,마운드,승리세리머니,2021.09,고척","승리세리머니,자이언트,롯데,히어로즈,고척,롯데전,키움,승리,선수,프로,경기,마운드,야구,자축,포토","키움 선수들이 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 11-2 승리 후 마운드에서 승리세리머니를 하고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,"중복, 예외"
10100101.20210926170213001,20210926,스포츠서울,강영조,"2-12로 끌려가는 롯데, 조용한 더그아웃[포토]",스포츠>야구, 스포츠>올림픽_아시안게임, 스포츠>월드컵,,,,전준우,"경기,고척",롯데,"롯데,더그아웃,포토,전준우,롯데,선수,프로,야구,키움,히어로즈,롯데,자이언트,경기,수비,2021.09,고척","롯데,더그,히어로즈,더그아웃,전준우,자이언트,고척,경기,프로,수비,야구,아웃,키움,포토,선수","전준우 등 롯데 선수들이 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 8회말 수비를 지켜보고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,예외
10100101.20210926170050001,20210926,스포츠서울,강영조,"2-12로 끌려가는 롯데, 조용한 더그아웃[포토]",스포츠>야구, 스포츠>축구, 스포츠>농구_배구,,,,"최현,써튼","경기,고척","롯데,히어","롯데,더그아웃,포토,써튼,감독,최현,코치,프로,야구,키움,히어로즈,롯데,자이언트,경기,8회,상황,2021.09,고척","롯데,8회,최현,써튼,더그,더그아웃,히어로즈,자이언트,고척,상황,감독,코치,프로,포토,아웃,야구,경기,키움","써튼 감독과 최현 코치가 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 2-12로 끌려가는 8회말 상황을 지켜보고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,예외
10100101.20210926164950001,20210926,스포츠서울,강영조,8회말 등판한 롯데 김동우[포토],스포츠>야구>한국프로야구, 스포츠>야구, 스포츠>월드컵,,,,,"경기,고척","롯데,히어로즈","8회,등판,롯데,김동우,포토,김동우,롯데,불펜,프로,야구,키움,히어로즈,롯데,자이언트,경기,등판,키움,상대,2021.09,고척","롯데,김동우,8회,자이언트,히어로즈,고척,키움,등판,경기,불펜,프로,상대,야구,포토","롯데 불펜 김동우가 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 8회말 등판해 키움을 상대하고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,예외
10100101.20210926162607002,20210926,스포츠서울,강영조,5회 안타로 4타수 4안타 기록하는 이정후[포토],스포츠>야구>한국프로야구, 스포츠>야구, 스포츠>야구>일본프로야구,,,,,"경기,고척","롯데,히어로즈","안타,기록,이정후,포토,이정후,키움,프로,야구,키움,히어로즈,롯데,자이언트,경기,안타,출루,기록,2021.09,고척","이정후,롯데,자이언트,히어로즈,고척,키움,안타,기록,경기,프로,야구,포토,출루","키움 3번 이정후가 26일 2021프로야구 키움 히어로즈와 롯데 자이언트의 경기 5회말 안타로 출루하며 4타수 4안타를 기록하고 있다.. 2021.09.26. 

고척 | 강영조기자 kanjo@sportsseoul.com",,예외
