뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100101.20180930160140002,20180930,스포츠서울,최승섭,[포토] 투런포 임병욱 '승리가 보인다',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","승리,투런포,임병욱,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,임병욱,6회,1사,좌중월홈런,동료들,하이파이브,2018.,고척","임병욱,넥센,고척,다이노스,히어로즈,동료들,파이브,좌중월,좌중월홈런,1사,6회,nc,투런포,스카이돔,kbo,동료,하이파이브,하이,홈런,리그,경기,승리","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 임병욱이 6회말 1사2루 좌중월홈런을 날린 후 동료들과 하이파이브를 하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930155738001,20180930,스포츠서울,최승섭,"[포토] 임병욱, 6회 달아나는 투런포 쾅",스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,,고척,"NC 다이노스,경기,히어로즈","임병욱,6회,투런포,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,임병욱,6회,1사,좌중월홈런,선행,주자,박병호,하이파이브,2018.,고척","넥센,박병호,고척,다이노스,6회,히어로즈,투런포,파이브,좌중월,좌중월홈런,1사,nc,스카이돔,임병욱,kbo,하이,홈런,리그,하이파이브,주자,선행,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 임병욱이 6회말 1사2루 좌중월홈런을 날린 후 선행주자 박병호와 하이파이브를 하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930155434001,20180930,스포츠서울,최승섭,[포토] 투런포 샌즈 '맞는 순간 홈런 느낌',스포츠>야구>한국프로야구,,,,,,,고척,"샌즈,NC 다이노스,경기,히어로즈","투런포,샌즈,느낌,순간,홈런,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,샌즈,6회,무사,좌중월,홈런,타구,2018.,고척","넥센,샌즈,고척,다이노스,히어로즈,6회,좌중월,nc,스카이돔,투런포,kbo,홈런,순간,무사,리그,경기,타구,느낌","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 샌즈가 6회말 무사1루 좌중월홈런을 날린 후 타구를 바라보고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930155334001,20180930,스포츠서울,최승섭,"[포토] 베렛, 6회 역전 홈런 허용",스포츠>야구>한국프로야구,,,,,,베렛,"샌즈,고척","NC 다이노스,경기,히어로즈","베렛,역전,홈런,허용,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,베렛,NC,선발,투수,6회,상대,샌즈,역전,홈런,허용,2018.,고척","6회,고척,nc,다이노스,넥센,베렛,히어로즈,샌즈,스카이돔,kbo,역전,허용,리그,선발,경기,투수,상대,홈런","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 선발투수 베렛이 6회말 상대 샌즈에 역전 2점홈런을 허용한 후 아쉬워하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930155233001,20180930,스포츠서울,최승섭,"[포토] 샌즈, 6회 역전 투런포",스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,,고척,"샌즈,NC 다이노스,경기,히어로즈","샌즈,투런포,역전,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,샌즈,6회,무사,좌중월,홈런,서건창,하이파이브,2018.,고척","넥센,6회,고척,다이노스,히어로즈,서건창,좌중월,파이브,nc,스카이돔,투런포,샌즈,kbo,역전,하이파이브,홈런,하이,무사,리그,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 샌즈가 6회말 무사1루 좌중월홈런을 날린 후 서건창과 하이파이브를 하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930154315001,20180930,스포츠서울,최승섭,[포토] 6회 교체되는 이승호,스포츠>야구>한국프로야구,,,,,,이승호,고척,"NC 다이노스,경기,히어로즈","교체,이승호,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,이승호,넥센,선발,투수,교체,마운드,2018.,고척","넥센,고척,이승호,다이노스,히어로즈,nc,스카이돔,kbo,교체,투수,리그,경기,마운드,선발","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 선발투수 이승호가 6회 교체되어 마운드를 내려오고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930151845001,20180930,스포츠서울,최승섭,"[포토] 임병욱, 4회 승부를 원점으로 돌리는 적시타",스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","임병욱,승부,원점,적시타,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,임병욱,4회,2사,2루,안타,동점,우중간,타구,2018.,고척","넥센,고척,다이노스,우중간,4회,히어로즈,2루,2사,nc,적시타,스카이돔,임병욱,kbo,동점,승부,리그,타구,경기,원점,안타","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 임병욱이 4회말 2사1,2루 동점 우중간 안타를 날린 후 타구를 바라보고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930151744001,20180930,스포츠서울,최승섭,[포토] 임병욱 '동점이다',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","임병욱,동점,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,임병욱,4회,2사,2루,안타,동점,우중간,세리머니,2018.,고척","넥센,고척,다이노스,우중간,임병욱,히어로즈,2사,4회,nc,2루,스카이돔,kbo,동점,리그,세리머니,경기,안타","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 임병욱이 4회말 2사1,2루 동점 우중간 안타를 날린 후 세리머니를 하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930151440002,20180930,스포츠서울,최승섭,[포토] 안타 박병호 '득점기회 만들었어',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","득점기회,안타,박병호,득점,기회,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,박병호,4회,2사,좌중간,안타,2018.,고척","박병호,넥센,고척,다이노스,히어로즈,2사,좌중간,nc,4회,스카이돔,득점기회,kbo,안타,리그,경기,득점,기회","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 박병호가 4회말 2사1루 좌중간 안타를 치고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930151338001,20180930,스포츠서울,최승섭,"[포토] 김하성, 4회 추격을 알리는 적시타",스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","김하성,추격,적시타,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,김하성,4회,2사,3루,안타,중전,2018.,고척","넥센,고척,다이노스,4회,히어로즈,2사,3루,nc,스카이돔,김하성,적시타,kbo,중전,추격,리그,안타,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 김하성이 4회말 2사1,3루 중전 1타점 안타를 치고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930151134001,20180930,스포츠서울,최승섭,[포토] 박병호 '배트 안돌았어요',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","박병호,배트,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,박병호,4회,2사,1루심,2018.,고척","넥센,고척,다이노스,박병호,히어로즈,1루심,2사,4회,nc,스카이돔,kbo,리그,경기,배트","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 박병호가 4회말 2사1루 1루심을 바라보고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930150625001,20180930,스포츠서울,최승섭,[포토] 삼진 서건창 '속았어',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","삼진,서건창,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,서건창,4회,삼진아웃,무사,2018.,고척","넥센,서건창,고척,다이노스,삼진아웃,히어로즈,nc,4회,스카이돔,삼진,kbo,무사,리그,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 서건창이 4회말 무사1루 헛스윙 삼진아웃을 당한 후 아쉬워하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930145311001,20180930,스포츠서울,최승섭,[포토] 유영준 감독대행 '권희동 홈런 좋았어',스포츠>야구>한국프로야구,,,,,,"권희동,유영준",고척,"NC 다이노스,경기,히어로즈","유영준,감독,대행,권희동,홈런,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,권희동,4회,중월홈런,유영준,감독,대행,하이파이브,2018.,고척","권희동,고척,nc,유영준,다이노스,넥센,히어로즈,중월홈런,파이브,4회,스카이돔,kbo,홈런,대행,리그,하이,하이파이브,중월,감독,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 권희동이 4회초 중월홈런을 날린 후 유영준 감독대행과 하이파이브를 하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930145110001,20180930,스포츠서울,최승섭,"[포토] 권희동, 4회 솔로포 쾅",스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","권희동,솔로,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,권희동,4회,중월홈런,2018.,고척","4회,고척,nc,다이노스,넥센,권희동,히어로즈,중월홈런,스카이돔,kbo,중월,홈런,리그,경기,솔로","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 권희동이 4회초 중월홈런을 날리고 있다.
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930145006001,20180930,스포츠서울,최승섭,[포토] 이승호 '또 홈런을 허용하다니',스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,"이승호,권희동",고척,"NC 다이노스,경기,히어로즈","이승호,홈런,허용,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,이승호,넥센,선발,투수,4회,상대,권희동,홈런,허용,2018.,고척","넥센,고척,다이노스,이승호,히어로즈,4회,권희동,nc,스카이돔,kbo,홈런,허용,상대,투수,리그,경기,선발","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 선발투수 이승호가 4회초 상대 권희동에 홈런을 허용한 후 아쉬워하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930144355001,20180930,스포츠서울,최승섭,[포토] 송성문 '내야수비에 걸리고 말았어',스포츠>야구>한국프로야구,,,,,,,"고척,송성문","NC 다이노스,경기,송성문,히어로즈","송성문,내야,수비,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,송성문,3회,내야,땅볼,타구,2018.,고척","넥센,송성문,고척,다이노스,히어로즈,땅볼,3회,nc,스카이돔,kbo,내야,타구,리그,경기,수비","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 송성문이 3회말 1사 내야땅볼을 친 후 타구를 바라보고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930143949001,20180930,스포츠서울,최승섭,[포토] 박민우 '호수비에 당했어',스포츠>야구>한국프로야구,,,,,,박민우,고척,"NC 다이노스,경기,히어로즈","박민우,호수비,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,박민우,3회,자신,타구,아웃,유격수,라인드라이브,2018.,고척","박민우,고척,nc,라인드라이브,유격수,다이노스,넥센,히어로즈,3회,스카이돔,호수비,kbo,자신,리그,타구,아웃,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 박민우가 3회초 2사 자신의 타구가 유격수 라인드라이브 아웃이 되자 아쉬워하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930142833001,20180930,스포츠서울,최승섭,[포토] 삼진 김하성 '판정이 이상한데',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","판정,삼진,김하성,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,넥센,김하성,2회,삼진아웃,판정,표정,덕아웃,2018.,고척","넥센,김하성,고척,다이노스,삼진아웃,히어로즈,덕아웃,nc,2회,스카이돔,삼진,kbo,판정,리그,경기,표정","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 김하성이 2회말 1사 삼진아웃을 당한 후 판정이 이상하다는 표정을 지으며 덕아웃으로 들어오고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930142530001,20180930,스포츠서울,최승섭,[포토] 솔로포 스크럭스 '쭉쭉 뻗는구나',스포츠>야구>한국프로야구,,,,,,,고척,"NC 다이노스,경기,히어로즈","솔로포,스크럭스,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,스크럭스,2회,좌중월,홈런,타구,2018.,고척","스크럭스,고척,nc,다이노스,넥센,히어로즈,좌중월,2회,스카이돔,솔로포,kbo,홈런,타구,리그,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 스크럭스가 2회초 좌중월 홈런을 날린 후 타구를 바라보고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930142329001,20180930,스포츠서울,최승섭,"[포토] 스크럭스, 2회 선취점 뽑는 솔로포",스포츠>야구>한국프로야구, 스포츠>올림픽_아시안게임,,,,,송재익,고척,"NC 다이노스,경기,히어로즈","스크럭스,선취점,솔로포,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,스크럭스,2회,좌중월,홈런,송재익,코치,하이파이브,2018.,고척","고척,nc,2회,선취점,다이노스,스크럭스,넥센,히어로즈,좌중월,송재익,파이브,스카이돔,솔로포,kbo,홈런,코치,하이파이브,하이,리그,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 스크럭스가 2회초 좌중월 홈런을 날린 후 송재익 코치와 하이파이브를 하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930142123001,20180930,스포츠서울,최승섭,[포토] 베렛 '이 악물고',스포츠>야구>한국프로야구,,,,,,베렛,고척,"NC 다이노스,경기,히어로즈","베렛,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,선발,투수,베렛이,역투,2018.,고척","고척,nc,베렛이,넥센,다이노스,히어로즈,스카이돔,베렛,kbo,역투,리그,투수,선발,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 선발투수 베렛이 역투하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20180930141925002,20180930,스포츠서울,최승섭,[포토] 7승에 도전하는 베렛,스포츠>야구>한국프로야구,,,,,,베렛,고척,"NC 다이노스,경기,히어로즈","7승,도전,베렛,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,선발,투수,베렛이,역투,2018.,고척","고척,nc,베렛이,넥센,다이노스,히어로즈,베렛,스카이돔,7승,kbo,역투,도전,리그,투수,선발,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 선발투수 베렛이 역투하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930141820001,20180930,스포츠서울,최승섭,[포토] 베렛 '연패를 끊어라',스포츠>스포츠일반,,,,,,베렛,고척,"NC 다이노스,경기,히어로즈","베렛,연패,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,NC,선발,투수,베렛이,역투,2018.,고척","고척,nc,베렛이,넥센,다이노스,히어로즈,스카이돔,베렛,kbo,역투,리그,연패,투수,선발,경기","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
NC 선발투수 베렛이 역투하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20180930141713001,20180930,스포츠서울,최승섭,[포토] 이승호 '승리를 위하여',스포츠>야구>한국프로야구,,,,,,이승호,고척,"NC 다이노스,경기,히어로즈","이승호,승리,KBO,리그,넥센,히어로즈,NC,다이노스,경기,스카이돔,고척,이승호,넥센,선발,투수,역투,2018.,고척","넥센,고척,다이노스,이승호,히어로즈,nc,스카이돔,kbo,역투,투수,리그,경기,선발,승리","2018 KBO리그 넥센 히어로즈와 NC 다이노스의 경기가 30일 고척 스카이돔에서 열렸다.
넥센 선발투수 이승호가 역투하고 있다. 
2018. 9. 30.
고척 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
