뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100101.20201030203201001,20201030,스포츠서울,최승섭,[포토] 페르난데스 '너무 욕심 부렸나',스포츠>축구, 스포츠>월드컵, 스포츠>야구,,,,,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","페르난데스,욕심,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,페르난데스,7회,2020.,잠실","두산,페르난데스,잠실야구장,베어스,히어로즈,7회,잠실,kbo,경기,리그,키움,욕심","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 페르난데스가 7회말 2사 헛스윙 후 넘어지고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030202843001,20201030,스포츠서울,최승섭,[포토] 두산 시즌 마지막 경기 '응원 열기 가득',스포츠>농구_배구, 스포츠>축구, 스포츠>야구,,,,,"경기,잠실,잠실야구장,키움","경기,두산,두산 베어스,두산팬,히어","두산,시즌,마지막,경기,응원,열기,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산팬들,야구장,응원,2020.,잠실","두산,잠실야구장,베어스,히어로즈,두산팬들,야구장,잠실,kbo,경기,응원,열기,리그,키움,마지막,시즌","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
많은 두산팬들이 야구장을 찾아 응원을 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030202743001,20201030,스포츠서울,최승섭,[포토] 야구 열기 후끈!,스포츠>축구, 스포츠>야구, 스포츠>농구_배구,,,,,"잠실,잠실야구장,키움","경기,두산 베어스,두산팬,히어","야구,열기,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산팬들,야구장,응원,2020.,잠실","두산,잠실야구장,베어스,히어로즈,야구장,두산팬들,잠실,kbo,경기,응원,리그,열기,키움,야구","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
많은 두산팬들이 야구장을 찾아 응원을 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20201030202641001,20201030,스포츠서울,최승섭,[포토] 미라클 두산 응원하는 팬들,스포츠>농구_배구, 스포츠>축구, 스포츠>야구,,,,,"키움,잠실야구장,잠실","두산팬,두산,히어,경기,두산 베어스","응원,미라클,두산,팬들,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산팬들,야구장,응원,2020.,잠실","두산,잠실야구장,베어스,히어로즈,두산팬들,야구장,미라클,팬들,잠실,kbo,응원,경기,리그,키움","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
많은 두산팬들이 야구장을 찾아 응원을 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030201800001,20201030,스포츠서울,최승섭,[포토] 김재호 '이게 잡히네',스포츠>야구, 스포츠>농구_배구, 스포츠>월드컵,,,,김재호,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","김재호,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,김재호,6회,2사,3루,아웃,좌익수,플라이,2020.,잠실","두산,좌익수,잠실야구장,베어스,김재호,히어로즈,2사,3루,6회,잠실,kbo,플라이,경기,리그,키움,아웃","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 김재호가 6회말 2사1,3루 좌익수 플라이 아웃이 된 후 아쉬워하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030201555001,20201030,스포츠서울,최승섭,[포토] 6회 교체되는 요키시,스포츠>야구>한국프로야구, 스포츠>야구, 스포츠>축구>해외축구,,,,요키시,"잠실,잠실야구장,키움","경기,두산 베어스,히어","교체,요키시,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,요키시,키움,선발,투수,교체,마운드,2020.,잠실","요키시,두산,잠실야구장,베어스,히어로즈,잠실,kbo,키움,교체,리그,경기,투수,마운드,선발","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
키움 선발투수 요키시가 6회 교체되어 마운드를 내려가고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030201346001,20201030,스포츠서울,최승섭,[포토] 안타 박세혁 '득점하러 가자',스포츠>야구, 스포츠>농구_배구, 스포츠>월드컵,,,,,"잠실,잠실야구장,키움","경기,두산,두산 베어스,우전,히어","득점,안타,박세혁,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,박세혁,6회,2사,우전안타,세리머니,2020.,잠실","두산,박세혁,잠실야구장,베어스,히어로즈,우전안타,2사,6회,잠실,kbo,안타,경기,리그,세리머니,키움,우전,득점","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 박세혁이 6회말 2사1루 우전안타를 친 후 세리머니를 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030201241001,20201030,스포츠서울,최승섭,"[포토] 박세혁, 6회 득점기회 만드는 안타",스포츠>야구, 스포츠>축구, 스포츠>월드컵,,,,,"잠실,잠실야구장,키움","경기,두산,두산 베어스,우전,히어","박세혁,득점,기회,안타,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,박세혁,6회,2사,우전안타,2020.,잠실","두산,6회,잠실야구장,베어스,히어로즈,우전안타,2사,박세혁,잠실,kbo,안타,경기,득점,리그,키움,우전,기회","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 박세혁이 6회말 2사1루 우전안타를 치고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20201030200929001,20201030,스포츠서울,최승섭,[포토] 정수빈 '아~ 잡히네',스포츠>야구, 스포츠>농구_배구, 스포츠>월드컵,,,,,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","정수빈,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,정수빈,6회,1사,타구,아웃,우익수,플라이,2020.,잠실","두산,우익수,잠실야구장,베어스,정수빈,히어로즈,1사,6회,잠실,kbo,플라이,경기,리그,타구,키움,아웃","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 정수빈이 6회말 1사1루 타구를 바라보고 있다. 우익수 플라이 아웃. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030200100001,20201030,스포츠서울,최승섭,"[포토] 알칸타라, 6회 첫 안타 허용",스포츠>야구, 스포츠>올림픽_아시안게임, 스포츠>월드컵,,,,허정협,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","알칸타라,6회,안타,허용,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,알칸타라,두산,선발,투수,6회,허정협,상대,안타,허용,교체,2020.,잠실","두산,6회,잠실야구장,알칸타라,베어스,히어로즈,허정협,잠실,kbo,상대,안타,허용,경기,리그,교체,키움,투수,선발","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 선발투수 알칸타라가 6회초 2사 상대 허정협에 안타를 허용한 후 볼을 교체하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030194552001,20201030,스포츠서울,최승섭,[포토] 경기 지켜보는 키움 선수들 '알칸타라 공략이 쉽지 않아',스포츠>축구, 스포츠>올림픽_아시안게임, 스포츠>월드컵,,,,,"경기,키움,잠실야구장,잠실","히어,경기,두산 베어스","경기,키움,선수,알칸타라,공략,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,키움,선수,경기,2020.,잠실","두산,알칸타라,잠실야구장,베어스,히어로즈,잠실,kbo,키움,경기,선수,공략,리그","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
키움 선수들이 4회 경기를 지켜보고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030193256001,20201030,스포츠서울,최승섭,[포토] 정수빈 '안타쳤어요',스포츠>월드컵, 스포츠>야구, 스포츠>농구_배구,,,,,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","정수빈,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,정수빈,4회,좌전안타,세리머니,2020.,잠실","두산,잠실야구장,정수빈,베어스,좌전안타,히어로즈,4회,잠실,kbo,세리머니,안타,좌전,경기,리그,키움","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 정수빈이 4회말 좌전안타를 친 후 세리머니를 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030193152001,20201030,스포츠서울,최승섭,[포토] 알칸타라 '4회도 완벽했어',스포츠>야구, 스포츠>축구, 스포츠>올림픽_아시안게임,,,,,"잠실,잠실야구장,키움","경기,두산,두산 베어스,히어","알칸타라,완벽,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,알칸타라,두산,선발,투수,투구,덕아웃,2020.,잠실","두산,알칸타라,잠실야구장,베어스,히어로즈,덕아웃,잠실,kbo,투구,경기,리그,키움,투수,선발,완벽","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 선발투수 알칸타라가 4회 투구 후 덕아웃으로 들어오고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20201030193050001,20201030,스포츠서울,최승섭,[포토] 이정후 '1루수 정면으로 가고 말았어',스포츠>야구>한국프로야구, 스포츠>야구, 스포츠>농구_배구,,,,,"키움,잠실야구장,잠실","히어,경기,두산 베어스","정면,이정후,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,키움,이정후,4회,라인드라이브,아웃,2020.,잠실","이정후,잠실야구장,두산,베어스,4회,히어로즈,라인드라이브,잠실,kbo,키움,아웃,리그,경기,정면","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
키움 이정후가 4회초 2사 1루수 라인드라이브 아웃이 된 후 아쉬워하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030192324001,20201030,스포츠서울,최승섭,[포토] 김재환 '힘이 모자라',스포츠>야구, 스포츠>농구_배구, 스포츠>월드컵,,,,,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","김재환,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,김재환,3회,타구,아웃,중견수,플라이,2020.,잠실","두산,김재환,중견수,잠실야구장,베어스,히어로즈,3회,잠실,kbo,플라이,타구,경기,리그,키움,아웃","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 김재환이 3회말 1사 타구를 바라보고 있다. 중견수 플라이 아웃. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030192323001,20201030,스포츠서울,최승섭,[포토] 박건우 '삼진을 당하다니',스포츠>축구, 스포츠>월드컵, 스포츠>야구,,,,,"당하,잠실,잠실야구장,키움","경기,두산,두산 베어스,히어","박건우,삼진,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,박건우,3회,삼진아웃,2020.,잠실","두산,삼진아웃,박건우,잠실야구장,베어스,히어로즈,3회,삼진,잠실,kbo,경기,리그,키움","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 박건우가 3회말 2사 삼진아웃을 당한 후 아쉬워하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20201030191138001,20201030,스포츠서울,최승섭,"[포토] 오재원, 2회 추가 점수 뽑는 2루타",스포츠>축구, 스포츠>농구_배구, 스포츠>올림픽_아시안게임,,,,,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","오재원,점수,추가,2루타,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,오재원,2회,1사,2루,우중간,2020.,잠실","두산,2회,우중간,잠실야구장,베어스,히어로즈,2루,1사,2루타,오재원,잠실,kbo,추가,경기,리그,키움,점수","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 오재원이 2회말 1사1루 1타점 우중간 2루타를 치고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030191033001,20201030,스포츠서울,최승섭,"[포토] 허경민, 2회 또 안타",스포츠>월드컵, 스포츠>야구, 스포츠>농구_배구,,,,,"키움,잠실야구장,잠실","히어,경기,두산,우전,두산 베어스","허경민,2회,안타,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,허경민,2회,우전,안타,세리머니,2020.,잠실","두산,2회,잠실야구장,베어스,히어로즈,허경민,잠실,kbo,안타,경기,리그,키움,세리머니,우전","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 허경민이 2회말 2사 우전안타를 친 후 세리머니를 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030190823001,20201030,스포츠서울,최승섭,[포토] 김재호 '1점 추가요',스포츠>축구, 스포츠>농구_배구, 스포츠>월드컵,,,,,"키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","추가요,김재호,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,김재호,2회,1사,오재원,득점,2020.,잠실","김재호,두산,오재원,잠실야구장,베어스,히어로즈,1사,2회,추가요,잠실,kbo,경기,리그,득점,키움","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 김재호가 2회말 1사1루 오재원 2루타 때 홈으로 들어와 득점을 올리고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030190613001,20201030,스포츠서울,최승섭,"[포토] 오재원, 2회 추가점 뽑는 적시2루타",스포츠>축구, 스포츠>농구_배구, 스포츠>야구,,,,"오재원,고영민","키움,잠실야구장,잠실","히어,경기,두산,두산 베어스","오재원,추가점,적시2루타,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,오재원,2회,1사,2루,우중간,고영민,코치,하이파이브,2020.,잠실","두산,우중간,2회,추가점,잠실야구장,베어스,파이브,히어로즈,고영민,적시2루타,2루,1사,루타,오재원,잠실,kbo,하이,하이파이브,코치,경기,리그,적시,키움","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 오재원이 2회말 1사1루 1타점 우중간 2루타를 친 후 고영민 코치와 하이파이브를 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20201030190409001,20201030,스포츠서울,최승섭,"[포토] 김재호, 2회 깔끔한 우전안타",스포츠>월드컵, 스포츠>야구, 스포츠>농구_배구,,,,,"키움,잠실야구장,잠실","히어,경기,두산,우전,두산 베어스","김재호,2회,우전안타,KBO,리그,두산,베어스,키움,히어로즈,경기,잠실야구장,두산,김재호,2회,우전,안타,세리머니,2020.,잠실","두산,우전안타,2회,잠실야구장,베어스,히어로즈,김재호,잠실,kbo,안타,경기,리그,세리머니,키움,우전","2020 KBO리그 두산 베어스와 키움 히어로즈의 경기가 30일 잠실야구장에서 열렸다. 
두산 김재호가 2회말 1사 우전안타를 친 후 세리머니를 하고 있다. 
2020. 10. 30.
잠실 | 최승섭기자 thunder@sportsseoul.com",,예외
