뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 이택근, 허준혁에 좌절 안기는 스리런 홈런포!",스포츠>야구>한국프로야구,,,,,,,"잠실,경기","히어로즈,두산 베어스","넥센,이택근,허준혁,좌절,홈런포,이택근,넥센,히어로즈,구장,잠실,진행,두산,베어스,경기,허준혁,상대,스리런,홈런,그라운드,2016.09,잠실","허준혁,잠실,넥센,히어로즈,이택근,베어스,두산,홈런포,홈런,그라운드,경기,스리런,진행,상대,좌절,구장",넥센 히어로즈 이택근이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 3-1로 앞선 4회 허준혁을 상대로 스리런 홈런을 쳐낸 뒤 그라운드를 돌고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 두산 허준혁, 넥센전 3회까지 완벽하다 4회 6실점 와르르..",스포츠>야구>한국프로야구,,,,,,"허준혁,박동원","잠실,경기","두산,히어로즈,두산 베어스","두산,허준혁,넥센전,완벽,두산,베어스,선발,허준혁,구장,잠실,진행,넥센,히어로즈,경기,박동원,투런,홈런,허용,투구,준비,로진,가루,허준혁,박동원,홈런,이택근,홈런,허용,4회,6실점,2016.09,잠실","허준혁,4회,박동원,잠실,넥센전,두산,6실점,넥센,히어로즈,로진,베어스,투런,이택근,홈런,허용,준비,투구,진행,경기,가루,선발,구장,완벽","두산 베어스 선발 허준혁이 29일 잠실 구장에서 진행된 넥센 히어로즈와의 경기에 1-1로 맞선 4회 박동원에 투런 홈런을 허용한 뒤 투구를 준비하며 로진 가루를 불어 날리고 있다.

허준혁은 박동원의 홈런 이후 이택근에게 또다시 홈런을 허용하며 4회에만 6실점으로 무너졌다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com",,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 염경엽 감독, 두산 최다승 신기록 희새양이 될 순 없지!",스포츠>야구>한국프로야구,,,,,,"박동원,염경엽","잠실,경기","두산,히어로즈,두산 베어스","감독,넥센,염경엽,두산,최다승,희새양,넥센,히어로즈,염경엽,감독,구장,잠실,진행,두산,베어스,경기,박동원,투런,홈런,리드,박수,격려,2016.09,잠실","두산,잠실,희새양,넥센,염경엽,박동원,최다승,투런,베어스,히어로즈,감독,리드,박수,홈런,격려,경기,구장,진행",넥센 히어로즈 염경엽 감독이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 1-1로 맞선 4회 박동원의 투런 홈런으로 리드를 가져오자 박수를 치며 격려하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 박동원, 우리가 그리 만만하진 않아! 두산전 투런 홈런!",스포츠>야구>한국프로야구,,,,,,,"잠실,경기","두산전,우리,히어로즈,두산 베어스","넥센,박동원,홈런,두산전,투런,박동원,넥센,히어로즈,구장,잠실,진행,두산,베어스,경기,홈런,투런,김하성,선행,주자,하이파이브,2016.09,잠실","투런,잠실,히어로즈,박동원,넥센,두산전,파이브,두산,베어스,김하성,주자,선행,홈런,하이,하이파이브,진행,경기,구장",넥센 히어로즈 박동원이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 1-1로 맞선 4회 투런 홈런을 쳐낸 뒤 선행 주자 김하성과 하이파이브를 하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 박동원, 우리가 그리 만만하진 않아! 두산전 투런 홈",미분류,,,,,,,"잠실,경기","두산전,우리,히어로즈,두산 베어스","넥센,박동원,두산전,투런,박동원,넥센,히어로즈,구장,잠실,진행,두산,베어스,경기,홈런,투런,김하성,선행,주자,하이파이브,2016.09,잠실","투런,잠실,히어로즈,박동원,두산전,넥센,파이브,베어스,두산,김하성,주자,선행,하이,하이파이브,경기,진행,구장,홈런",넥센 히어로즈 박동원이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 1-1로 맞선 4회 투런 홈런을 쳐낸 뒤 선행 주자 김하성과 하이파이브를 하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 염경엽 감독, 두산 최다승 신기록 희새양이 될 순 없",스포츠>야구>한국프로야구,,,,,,"박동원,염경엽","잠실,경기","두산,히어로즈,두산 베어스","감독,넥센,염경엽,두산,최다승,희새양,넥센,히어로즈,염경엽,감독,구장,잠실,진행,두산,베어스,경기,박동원,투런,홈런,리드,박수,격려,2016.09,잠실","두산,잠실,희새양,넥센,염경엽,박동원,최다승,투런,베어스,히어로즈,감독,리드,박수,홈런,격려,경기,구장,진행",넥센 히어로즈 염경엽 감독이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 1-1로 맞선 4회 박동원의 투런 홈런으로 리드를 가져오자 박수를 치며 격려하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 박동원, 두산의 시즌 최다승 신기록을 저지하는 투런",스포츠>야구>한국프로야구,,,,,,"주루,박동원","잠실,경기","두산,히어로즈,두산 베어스","넥센,박동원,두산,신기록,시즌,최다승,저지,투런,박동원,넥센,히어로즈,구장,잠실,진행,두산,베어스,경기,홈런,투런,주루,코치,하이파이브,그라운드,2016.09,잠실","투런,잠실,두산,최다승,히어로즈,박동원,넥센,파이브,베어스,신기록,시즌,하이,하이파이브,그라운드,코치,경기,주루,구장,저지,홈런,진행",넥센 히어로즈 박동원이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 1-1로 맞선 4회 투런 홈런을 쳐낸 뒤 주루 코치와 하이파이브하며 그라운드를 돌고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,[SS포토] 양의지와 김민성의 홈 경합! 공 빠졌네...,미분류,,,,,,"김하성,김민성,양의지","잠실,경기","히어로즈,두산 베어스","양의지,김민성,경합,김민성,넥센,히어로즈,구장,잠실,진행,두산,베어스,경기,김하성,적시타,2루,쇄도,포수,사이,세이프,2016.09,잠실","잠실,김민성,김하성,양의지,넥센,히어로즈,베어스,두산,2루,적시타,포수,경기,세이프,사이,쇄도,진행,구장,경합",넥센 히어로즈 김민성이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 0-1로 뒤진 4회 김하성의 적시타로 2루에서 홈까지 쇄도해 양의지 포수가 공을 빠뜨리는 사이 세이프되고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 넥센 김민성, 두산전 심판합의판정으로 되살아나 동점 득점!",스포츠>야구,,,,,,,"잠실,경기","두산전,히어로즈,두산 베어스","넥센,김민성,두산전,심판,합의,판정,동점,득점,김민성,넥센,히어로즈,구장,잠실,진행,두산,베어스,경기,김하성,적시타,2루,동점,득점,2016.09,잠실","잠실,두산전,김하성,김민성,넥센,히어로즈,베어스,두산,적시타,2루,동점,득점,경기,합의,심판,판정,진행,구장",넥센 히어로즈 김민성이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 0-1로 뒤진 4회 김하성의 적시타로 2루에서 홈까지 내달려 동점 득점을 만들어내고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 두산 박건우, 시즌 20호 홈런포가 중요한 경기에서 터졌다!",스포츠>야구>한국프로야구,,,,,,,"잠실,경기","두산,히어로즈,두산 베어스","두산,박건우,홈런포,시즌,중요,경기,박건우,두산,베어스,구장,잠실,진행,넥센,히어로즈,경기,선제,솔로,홈런,덕아웃,동료들,환호,2016.09,잠실","잠실,베어스,박건우,두산,동료들,넥센,덕아웃,히어로즈,홈런포,시즌,홈런,경기,선제,동료,환호,진행,구장,솔로,중요",두산 베어스 박건우가 29일 잠실 구장에서 진행된 넥센 히어로즈와의 경기에 0-0으로 맞선 3회 선제 솔로 홈런을 쳐낸 뒤 덕아웃에 돌아와 동료들과 함깨 환호하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 두산 박건우, 시즌 최다승 신기록의 포문을 여는 홈런포!",스포츠>야구>한국프로야구,,,,,,,"잠실,경기","두산,히어로즈,두산 베어스","두산,박건우,신기록,시즌,최다승,포문,홈런포,박건우,두산,베어스,구장,잠실,진행,넥센,히어로즈,경기,선제,솔로,홈런,베이스,주먹,2016.09,잠실","잠실,최다승,두산,박건우,베어스,히어로즈,넥센,홈런포,신기록,홈런,시즌,선제,주먹,경기,포문,진행,베이스,구장,솔로",두산 베어스 박건우가 29일 잠실 구장에서 진행된 넥센 히어로즈와의 경기에 0-0으로 맞선 3회 선제 솔로 홈런을 쳐낸 뒤 홈 베이스를 밟으며 주먹을 불끈 쥐고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 두산 박건우, 벤 헤켄에 선제 홈런포 안기며 꽃미소~",스포츠>야구>한국프로야구,,,,,,"박건우,주루","잠실,경기","두산,히어로즈,두산 베어스","두산,박건우,헤켄,선제,홈런포,꽃미소,박건우,두산,베어스,구장,잠실,진행,넥센,히어로즈,경기,선제,솔로,홈런,주루,코치,하이파이브,미소,2016.09,잠실","잠실,두산,박건우,베어스,파이브,넥센,히어로즈,꽃미소,홈런포,헤켄,선제,홈런,하이,하이파이브,미소,코치,진행,경기,주루,구장,솔로",두산 베어스 박건우가 29일 잠실 구장에서 진행된 넥센 히어로즈와의 경기에 0-0으로 맞선 3회 선제 솔로 홈런을 쳐낸 뒤 주루 코치와 하이파이브를 하며 미소짓고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 두산 박건우, 넥센전 선제 홈런포에 주먹 불끈!",스포츠>야구>한국프로야구,,,,,,,"잠실,경기","두산,히어로즈,두산 베어스","두산,박건우,홈런포,넥센전,선제,주먹,박건우,두산,베어스,구장,잠실,진행,넥센,히어로즈,경기,선제,솔로,홈런,그라운드,주먹,2016.09,잠실","잠실,베어스,박건우,두산,넥센전,넥센,히어로즈,홈런포,선제,주먹,홈런,진행,경기,구장,그라운드,솔로",두산 베어스 박건우가 29일 잠실 구장에서 진행된 넥센 히어로즈와의 경기에 0-0으로 맞선 3회 선제 솔로 홈런을 쳐낸 뒤 그라운드를 돌며 주먹을 불끈 쥐고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 박희본, 잠실 구장에서 마이크를 잡을 줄이야~",문화>방송_연예, 문화>음악,,,,,박희본,"잠실,경기","히어로즈,두산 베어스","박희본,잠실,구장,마이크,가수,가수,배우,박희본,구장,잠실,진행,두산,베어스,넥센,히어로즈,경기,시구,그라운드,응원,인사,2016.09,잠실","잠실,박희본,히어로즈,넥센,베어스,두산,가수,구장,배우,경기,시구,그라운드,응원,인사,진행,마이크",가수 겸 배우 박희본이 29일 잠실 구장에서 진행된 두산 베어스와 넥센 히어로즈의 경기에 앞서 시구를 위해 그라운드에 나서 응원의 인사를 전하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 농구 스타 이승준-이동준 형제, 두산의 최다승 신기록 보러",스포츠>야구,,,,,,,"잠실,경기","두산,히어로즈,두산 베어스","이승준,농구,스타,이동준,형제,두산,보러,이승준,농구,스타,이동준,형제,구장,잠실,진행,두산,베어스,넥센,히어로즈,경기,관전,2016.09,잠실","잠실,두산,보러,히어로즈,넥센,베어스,이승준,이동준,스타,농구,형제,경기,관전,구장,진행",농구 스타 이승준-이동준 형제가 29일 잠실 구장에서 진행된 두산 베어스와 넥센 히어로즈의 경기를 관전하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 양희지-허준혁, 두산의 시즌 최다승 긴기록이 우리 손에...",스포츠>야구>한국프로야구,,,,,,"허준혁,양의지","잠실,경기","두산,히어로즈,두산 베어스","양희지,허준혁,두산,기록,시즌,최다승,두산,베어스,선발,허준혁,구장,잠실,진행,넥센,히어로즈,경기,공수교대,양의지,투구,의견,교환,2016.09,잠실","잠실,허준혁,두산,공수교대,최다승,히어로즈,넥센,양의지,베어스,양희지,시즌,의견,경기,투구,교환,진행,선발,구장,기록",두산 베어스 선발 허준혁이 29일 잠실 구장에서 진행된 넥센 히어로즈와의 경기에 0-0으로 맞선 1회 공수교대를 하며 양의지와 투구에 대해 의견을 교환하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
10100101.2,20160929,스포츠서울,김도훈,"[SS포토] 벤 헤켄, 두산의 시즌 최다승 신기록을 가로막는 큰 산!",스포츠>야구>한국프로야구,,,,,,,"잠실,경기","두산,히어로즈,두산 베어스","헤켄,두산,신기록,시즌,최다승,선발,넥센,히어로즈,헤켄,구장,잠실,진행,두산,베어스,경기,역투,2016.09,잠실","잠실,두산,넥센,최다승,히어로즈,헤켄,베어스,신기록,역투,시즌,경기,선발,구장,진행",넥센 히어로즈 선발 벤 헤켄이 29일 잠실 구장에서 진행된 두산 베어스와의 경기에 0-0으로 맞선 1회 역투하고 있다. 2016.09.29. 잠실 | 김도훈기자 dica@sportsseoul.com,,
