뉴스 식별자,일자,언론사,기고자,title_kor,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,keys_kor,특성추출(가중치순 상위 50개),summary,URL,분석제외 여부
10100101.20190821202940001,20190821,스포츠서울,최승섭,"[포토] 김하성, 7회 깨끗한 안타",스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,히어,경기","김하성,7회,안타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,김하성,7회,안타,2019.,수원","kt,수원,7회,히어로즈,김하성,위즈파크,kt위즈파크,kbo,안타,리그,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 김하성이 7회초 1사 안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821201804001,20190821,스포츠서울,최승섭,[포토] 장영석 '1점 추가요',스포츠>스포츠일반,,,,,,,kt위즈파크,"수원,위즈,히어,경기","추가요,장영석,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,장영석,6회,2사,적시타,세리머니,2019.,수원","장영석,kt,수원,2사,적시타,6회,히어로즈,추가요,kt위즈파크,위즈파크,kbo,리그,세리머니,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 장영석이 6회초 2사3루 적시타를 친 후 세리머니를 하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821201701001,20190821,스포츠서울,최승섭,"[포토] 장영석, 6회 달아나는 1타점 적시타",스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,히어,경기","장영석,6회,적시타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,장영석,6회,2사,안타,2019.,수원","kt,수원,6회,적시타,2사,히어로즈,장영석,위즈파크,kt위즈파크,kbo,리그,안타,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 장영석이 6회초 2사3루 1타점 안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821201351001,20190821,스포츠서울,최승섭,"[포토] 심우준, 5회 내야안타",스포츠>스포츠일반,,,,,,,kt위즈파크,"수원,위즈,히어,경기","심우준,내야,안타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,심우준,5회,내야안타,2019.,수원","kt,수원,내야안타,5회,히어로즈,심우준,kt위즈파크,kbo,위즈파크,안타,리그,내야,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 심우준이 5회말 내야안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821201248001,20190821,스포츠서울,최승섭,[포토] 장성우 '병살타를 치고 말았어',스포츠>스포츠일반,,,,,,,kt위즈파크,"수원,위즈,히어,경기","장성우,병살타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,장성우,5회,무사,병살타,2019.,수원","kt,병살타,수원,장성우,히어로즈,5회,kt위즈파크,kbo,위즈파크,리그,경기,키움,위즈,무사","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 장성우가 5회말 무사1루 병살타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821195658001,20190821,스포츠서울,최승섭,"[포토] 박승욱, 5회 우중간 깊숙한 3루타",스포츠>스포츠일반,,,,,,,kt위즈파크,"수원,위즈,히어,경기","박승욱,우중간,3루타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,박승욱,5회,우중간,타구,2019.,수원","kt,우중간,수원,히어로즈,5회,박승욱,3루타,kt위즈파크,kbo,위즈파크,리그,경기,타구,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 박승욱이 5회말 우중간 3루타를 친 후 타구를 바라보고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821195344001,20190821,스포츠서울,최승섭,[포토] 삼진 박병호 '화 나네',스포츠>야구>한국프로야구,,,,,,박병호,kt위즈파크,"수원,위즈,히어,경기","삼진,박병호,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,박병호,5회,2사,삼진아웃,2019.,수원","박병호,kt,수원,삼진아웃,2사,5회,히어로즈,삼진,kt위즈파크,위즈파크,kbo,키움,리그,경기,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 박병호가 5회초 2사1루 헛스윙 삼진아웃을 당한 후 아쉬워하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821195040001,20190821,스포츠서울,최승섭,[포토] 역투하는 김민,스포츠>스포츠일반,,,,,,김민이,kt위즈파크,"수원,위즈,히어,경기","역투,김민,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,김민,kt,투수,역투,2019.,수원","kt,수원,김민,히어로즈,kt위즈파크,kbo,위즈파크,역투,리그,투수,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 투수 김민이 5회 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821194638001,20190821,스포츠서울,최승섭,"[포토] '빙그르르' 강백호, '힘이 너무 들어갔나'",스포츠>스포츠일반,,,,,,,kt위즈파크,"수원,위즈,히어,경기","강백호,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,강백호,4회,헛스윙,2019.,수원","kt,수원,강백호,헛스윙,히어로즈,4회,kt위즈파크,kbo,위즈파크,리그,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 강백호가 4회말 헛스윙을 하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821194529001,20190821,스포츠서울,최승섭,[포토] 삼진 강백호 '이게 스트라이크라고?',스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,히어,경기","삼진,강백호,스트라이크,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,강백호,4회,삼진아웃,판정,표정,2019.,수원","kt,강백호,수원,삼진아웃,히어로즈,4회,kt위즈파크,kbo,삼진,위즈파크,리그,표정,판정,경기,키움,스트라이크,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 강백호가 4회말 삼진아웃을 당한 후 판정이 이상하다는 표정을 짓고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821193752001,20190821,스포츠서울,최승섭,[포토] 시구하는 홍은기 '스트라이크 존을 향하여',스포츠>스포츠일반,,,,,,홍은기,kt위즈파크,"수원,위즈,히어,경기","시구,홍은기,스트라이크,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,프로듀스,시즌,홍은기,출신,가수,승리,기원,시구,2019.,수원","kt,홍은기,수원,히어로즈,위즈파크,kt위즈파크,kbo,시구,리그,출신,가수,스트라이크,경기,프로듀스,키움,시즌,승리,기원,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
‘프로듀스 101 시즌2’ 출신 가수 홍은기가 승리기원 시구를 하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821193559002,20190821,스포츠서울,최승섭,"[포토] 김규민, 4회 깔끔한 안타",스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,우전,히어,경기","김규민,4회,안타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,김규민,4회,우전,안타,2019.,수원","kt,수원,4회,히어로즈,김규민,위즈파크,kt위즈파크,kbo,안타,리그,우전,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 김규민이 4회초 1사 우전안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821193236001,20190821,스포츠서울,최승섭,[포토] 삼진 박동원 '유인구에 속았어',스포츠>야구>한국프로야구,,,,,,박동원,"당하,kt위즈파크","수원,위즈,히어,경기","유인구,삼진,박동원,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,박동원,4회,삼진아웃,2019.,수원","박동원,kt,수원,삼진아웃,4회,히어로즈,삼진,유인구,kt위즈파크,위즈파크,kbo,키움,리그,경기,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 박동원이 4회초 헛스윙 삼진아웃을 당하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821192414001,20190821,스포츠서울,최승섭,[포토] 3회 안타치는 kt 심우준,스포츠>스포츠일반,,,,,,,kt위즈파크,"수원,위즈,히어,경기","안타치,kt,심우준,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,심우준,3회,안타,2019.,수원","kt,수원,3회,심우준,안타치,히어로즈,kt위즈파크,kbo,위즈파크,안타,리그,경기,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 심우준이 3회말 2사 안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821192214001,20190821,스포츠서울,최승섭,[포토] 이강철 감독 '연승은 계속 되어야 한다',스포츠>스포츠일반,,,,,,이강철,"kt위즈파크,경기","수원,위즈,히어,경기","연승,이강철,감독,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,감독,kt,이강철,경기,2019.,수원","kt,수원,이강철,히어로즈,kt위즈파크,kbo,위즈파크,경기,감독,리그,키움,위즈,연승","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 이강철 감독이 경기를 지켜보고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821191955001,20190821,스포츠서울,최승섭,[포토] 이정후 '큰 거 한 방 노렸는데',스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,히어,경기","이정후,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,이정후,타격,아웃,좌익수,플라이,2019.,수원","kt,수원,좌익수,이정후,히어로즈,kt위즈파크,위즈파크,kbo,키움,플라이,리그,타격,경기,아웃,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 이정후가 3회 타격하고 있다. 좌익수 플라이 아웃 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821191901001,20190821,스포츠서울,최승섭,[포토] 로하스 '잘못 맞았어',스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,히어,경기","로하스,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,kt,로하스,2회,타격,아웃,내야수,땅볼,2019.,수원","kt,수원,땅볼,내야수,로하스,히어로즈,2회,kt위즈파크,kbo,위즈파크,리그,타격,경기,아웃,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 로하스가 2회말 1사 타격하고 있다. 내야수 땅볼 아웃 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821191341001,20190821,스포츠서울,최승섭,"[포토] 장영석, 2회 추가 득점 뽑는 희생타",스포츠>야구>한국프로야구,,,,,,,kt위즈파크,"수원,위즈,히어,경기","장영석,득점,추가,희생타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,장영석,2회,무사2,희생타,2019.,수원","kt,2회,희생타,수원,무사2,히어로즈,장영석,위즈파크,kt위즈파크,kbo,리그,추가,무사,경기,키움,득점,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 장영석이 2회초 무사2,3루 희생타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821190825001,20190821,스포츠서울,최승섭,[포토] 1회 적시타 치는 박동원,스포츠>야구>한국프로야구,,,,,,박동원,kt위즈파크,"수원,위즈,히어,경기","적시타,박동원,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,박동원,2회,무사1,2루,좌전,안타,2019.,수원","kt,박동원,수원,적시타,무사1,2루,2회,히어로즈,kt위즈파크,위즈파크,kbo,키움,리그,무사,좌전,안타,경기,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 박동원이 2회초 무사1,2루 좌전 안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821190716001,20190821,스포츠서울,최승섭,[포토] 박동원 '선취점 뽑았어',스포츠>야구>한국프로야구,,,,,,박동원,kt위즈파크,"수원,위즈,히어,경기","박동원,선취점,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,박동원,2회,무사1,2루,좌전,적시타,상대,실책,2루,진루,세리머니,2019.,수원","kt,2루,수원,박동원,무사1,2회,적시타,히어로즈,선취점,kt위즈파크,위즈파크,kbo,키움,리그,세리머니,상대,무사,진루,좌전,실책,경기,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 박동원이 2회초 무사1,2루 좌전 적시타를 친 후 상대 실책을 틈 타 2루까지 진루한 후 세리머니를 하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821190511001,20190821,스포츠서울,최승섭,[포토] 박병호 '볼 빠졌는데요',스포츠>야구>한국프로야구,,,,,,"박동원,장성우,박병호",kt위즈파크,"수원,위즈,히어,경기","박병호,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,박병호,2회,무사1,박동원,안타,세이프,상대,포수,장성우,2019.,수원","kt,수원,박동원,박병호,무사1,장성우,2회,히어로즈,kt위즈파크,위즈파크,kbo,키움,안타,리그,포수,상대,무사,세이프,경기,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 박병호가 2회초 무사1,2루 박동원 안타 때 홈으로 파고들어 세이프되고 있다. 상대 포수는 장성우 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821190306001,20190821,스포츠서울,최승섭,"[포토] 박동원, 1회 선취점 뽑는 안타",스포츠>야구>한국프로야구,,,,,,박동원,kt위즈파크,"수원,위즈,히어,경기","박동원,선취점,안타,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,키움,박동원,2회,무사1,2루,안타,좌전,2019.,수원","kt,수원,박동원,선취점,무사1,2회,2루,히어로즈,kt위즈파크,위즈파크,kbo,좌전,키움,안타,리그,무사,경기,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 박동원이 2회초 무사1,2루 좌전 1타점 안타를 치고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821185844001,20190821,스포츠서울,최승섭,[포토] 최원태 '승리를 위하여',스포츠>야구>한국프로야구,,,,,,최원태,kt위즈파크,"수원,위즈,히어,경기","최원태,승리,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,최원태,키움,선발,투수,역투,2019.,수원","kt,수원,최원태,히어로즈,kt위즈파크,위즈파크,kbo,키움,리그,역투,투수,경기,선발,승리,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 선발투수 최원태가 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821185744001,20190821,스포츠서울,최승섭,[포토] 최원태 '승부욕에 불타는 눈빛',스포츠>스포츠일반,,,,,,최원태,kt위즈파크,"수원,위즈,히어,경기","최원태,승부욕,눈빛,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,최원태,키움,선발,투수,역투,2019.,수원","kt,수원,최원태,눈빛,승부욕,히어로즈,kt위즈파크,위즈파크,kbo,키움,리그,역투,투수,경기,선발,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 선발투수 최원태가 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821185743001,20190821,스포츠서울,최승섭,[포토] 최원태 '오늘은 이기자',스포츠>스포츠일반,,,,,,최원태,kt위즈파크,"수원,위즈,히어,경기","최원태,이기자,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,최원태,키움,선발,투수,역투,2019.,수원","kt,수원,최원태,히어로즈,kt위즈파크,이기자,위즈파크,kbo,키움,리그,역투,투수,경기,선발,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 선발투수 최원태가 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821185741001,20190821,스포츠서울,최승섭,[포토] 최원태 '온 힘을 다해',스포츠>스포츠일반,,,,,,최원태,kt위즈파크,"수원,위즈,히어,경기","최원태,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,최원태,키움,선발,투수,역투,2019.,수원","kt,수원,최원태,히어로즈,kt위즈파크,위즈파크,kbo,키움,리그,역투,투수,경기,선발,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 선발투수 최원태가 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821185430001,20190821,스포츠서울,최승섭,[포토] 8승에 도전하는 최원태,스포츠>스포츠일반,,,,,,최원태,kt위즈파크,"수원,위즈,히어,경기","8승,도전,최원태,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,최원태,키움,선발,투수,역투,2019.,수원","kt,수원,최원태,히어로즈,kt위즈파크,위즈파크,8승,kbo,키움,리그,역투,도전,투수,경기,선발,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
키움 선발투수 최원태가 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821185222001,20190821,스포츠서울,최승섭,[포토] 시구하는 홍은기 '이글거리는 눈빛',스포츠>스포츠일반,,,,,,홍은기,kt위즈파크,"수원,위즈,히어,경기","시구,홍은기,눈빛,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,프로듀스,시즌,홍은기,출신,가수,승리,기원,시구,2019.,수원","kt,수원,홍은기,히어로즈,위즈파크,kt위즈파크,눈빛,kbo,시구,리그,출신,가수,경기,프로듀스,키움,시즌,승리,기원,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
‘프로듀스 101 시즌2’ 출신 가수 홍은기가 승리기원 시구를 하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821185014001,20190821,스포츠서울,최승섭,[포토] 시구하는 홍은기,스포츠>스포츠일반,,,,,,홍은기,kt위즈파크,"수원,위즈,히어,경기","시구,홍은기,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,프로듀스,시즌,홍은기,출신,가수,승리,기원,시구,2019.,수원","kt,수원,홍은기,히어로즈,위즈파크,kt위즈파크,kbo,시구,리그,출신,가수,경기,프로듀스,키움,시즌,승리,기원,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
‘프로듀스 101 시즌2’ 출신 가수 홍은기가 승리기원 시구를 하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821184804001,20190821,스포츠서울,최승섭,[포토] 이정현 '승리를 위한 힘찬 투구',스포츠>야구>한국프로야구,,,,,,이정현,kt위즈파크,"수원,위즈,히어,경기","이정현,승리,투구,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,이정현,kt,선발,투수,역투,2019.,수원","kt,수원,이정현,히어로즈,kt위즈파크,kbo,위즈파크,리그,역투,투수,경기,투구,승리,선발,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 선발투수 이정현이 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821184708001,20190821,스포츠서울,최승섭,[포토] 이정현 '팀 6연승을 위하여',스포츠>스포츠일반,,,,,,이정현,kt위즈파크,"수원,위즈,히어,경기","이정현,6연승,이정현,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,이정현,kt,선발,투수,역투,2019.,수원","kt,이정현,수원,히어로즈,6연승,kt위즈파크,kbo,위즈파크,리그,역투,투수,경기,선발,키움,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 선발투수 이정현이 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821184602001,20190821,스포츠서울,최승섭,[포토] 첫 승에 도전하는 kt 이정현,스포츠>스포츠일반,,,,,,이정현,kt위즈파크,"수원,위즈,히어,경기","도전,kt,이정현,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,이정현,kt,선발,투수,역투,2019.,수원","kt,수원,이정현,히어로즈,kt위즈파크,kbo,위즈파크,리그,역투,투수,경기,선발,키움,위즈,도전","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열렸다. 
kt 선발투수 이정현이 역투하고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190821170729001,20190821,스포츠서울,최승섭,[포토] 장정석 감독 '오늘은 승리',스포츠>야구>한국프로야구,,,,,,장정석,"kt위즈파크,경기","수원,위즈,히어,경기","장정석,감독,승리,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,장정석,감독,경기,기자들,경기,이야기,2019.,수원","kt,수원,장정석,히어로즈,기자들,위즈파크,kt위즈파크,kbo,경기,감독,리그,이야기,키움,승리,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열린다. 
키움 장정석 감독이 경기 전 기자들과 이야기를 나누고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,예외
10100101.20190821170628001,20190821,스포츠서울,최승섭,[포토] 장정석 감독 '여유가 느껴지는 웃음',스포츠>스포츠일반,,,,,,장정석,"kt위즈파크,경기","수원,위즈,히어,경기","여유,장정석,감독,웃음,위즈,KBO,리그,kt,키움,히어로즈,경기,kt위즈파크,수원,kt,위즈파크,장정석,감독,경기,기자들,경기,이야기,2019.,수원","kt,수원,장정석,히어로즈,기자들,위즈파크,kt위즈파크,kbo,경기,감독,리그,이야기,키움,웃음,여유,위즈","2019 KBO 리그 kt 위즈와 키움 히어로즈의 경기가 21일 수원 kt위즈파크에서 열린다. 
키움 장정석 감독이 경기 전 기자들과 이야기를 나누고 있다. 
2019. 8. 21.
수원 | 최승섭기자 thunder@sportsseoul.com",,"중복, 예외"
10100101.20190819105114002,20190819,스포츠서울,이주희,"키움투자자산운용, 암스테르담 정부기관 빌딩 투자 펀드 출시",경제>금융_재테크, 경제>국제경제, 경제>증권_증시,,,,,"네덜란드,암스테르담,유럽,런던","키움투자자산운용,AAA,DB금융투자,정부,암스테르담,네덜란드,사회복지부,고용노동기구,히어로즈","키움투자자산운용,암스테르담,정부,기관,빌딩,투자,펀드,출시,키움투자자산운용,네덜란드,암스테르담,오피스,정부,기관,임차,투자,펀드,부동산,공모,키움,히어로즈,유럽,오피스,부동산,투자,신탁,출시,19일,펀드,투자,부동산,자산,퀸즈,타워,Queens,Towers,네덜란드,암스테르담,소재,오피스,빌딩,네덜란드,신용,등급,AAA,S&P,기준,보유,국가,오피스,임차인,네덜란드,사회,복지부,산하,공공,기관,고용노동기구,UWV,자산,안정,펀드,현금,양호,Queens,Towers,임대율,기준,100%,면적,99.7%,임차,평균,잔여,만기,수준,장기임대차계약,운영,펀드,투자,기간,안정,임대수익,창출,키움,투자,자산,운용,관계자,Queens,Towers,인근,정부,행정,기관,유니버셜,알리안츠,기업들,각종,글로벌,기업,소재,암스테르담,핵심,오피스,권역,위치,대중교통,트램,버스,지하철역,거리,도보,편리,교통,접근,보유,입지,자산,설명,암스테르담,브렉시트,런던,지역,대체,수요,투자,유망,지역,5%,정도,공실률,지속적,상승,임대료,바탕,가격,상승,추가적,여지,펀드,만기,자산,만기,매각,조기,가능,펀드,이익분배금,단위,지급,예정,환율,해외,부동산,펀드,특성,변동성,투자원금,100%,,50%,수준,50%,헤지,시행,계획,펀드,히어로즈,유럽,오피스,부동산,한국투자증권,DB금융투자,상담,가입,가능,21일,26일,한국투자증권,700억,규모,모집,예정","암스테르담,네덜란드,부동산,한국투자증권,히어로즈,키움투자자산운용,관계자,queens,분배금","[스포츠서울 이주희 기자] 키움투자자산운용은 네덜란드 암스테르담의 정부기관 임차 오피스에 투자하는 부동산 공모 펀드인 ‘키움 히어로즈 유럽 오피스 부동산 투자신탁’을 출시한다고 19일 밝혔다.

펀드가 투자하는 부동산 자산 ‘퀸즈 타워(Queens Towers)’는 네덜란드 암스테르담에 소재한 오피스 빌딩이다. 네덜란드가 최상위 신용등급인 AAA(S&P..",,
